epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,0.0005999999012172622,,,,,49,
0,,,0.000599999912083149,,0.4731420576572418,49,
,0.0005999909688321376,,,,,99,
0,,,0.0005999909481033683,,0.3941890597343445,99,
,0.0005999675550722727,,,,,149,
0,,,0.0005999675486236811,,0.3326033651828766,149,
,0.0005999296611274014,,,,,199,
0,,,0.0005999296554364264,,0.3045501410961151,199,
,0.0005998772889230458,,,,,249,
0,,,0.0005998772685416043,,0.3118060529232025,249,
,0.0005998104411204185,,,,,299,
0,,,0.0005998104461468756,,0.30435797572135925,299,
,0.0005997291211162868,,,,,349,
0,,,0.0005997291300445795,,0.28204551339149475,349,
,0.0005996333330428012,,,,,399,
0,,,0.0005996333202347159,,0.27382490038871765,399,
,0.0005995230817672839,,,,,449,
0,,,0.0005995230749249458,,0.2885145843029022,449,
,0.0005993983728919831,,,,,499,
0,,,0.0005993983941152692,,0.2902151048183441,499,
,0.0005992592127537868,,,,,549,
0,,,0.0005992592195980251,,0.2865220010280609,549,
,0.0005991056084239022,,,,,599,
0,,,0.0005991056095808744,,0.30192503333091736,599,
,0.0005989375677074953,,,,,649,
0,,,0.0005989375640638173,,0.24967865645885468,649,
,0.0005987550991432949,,,,,699,
0,,,0.0005987550830468535,,0.2454909384250641,699,
,0.0005985582120031585,,,,,749,
0,,,0.0005985582247376442,,0.2719164788722992,749,
,0.0005983469162916013,,,,,799,
0,,,0.0005983469309285283,,0.2491096556186676,799,
,0.0005981212227452877,,,,,849,
0,,,0.0005981212016195059,,0.2560208737850189,849,
,0.0005978811428324856,,,,,899,
0,,,0.0005978811532258987,,0.25300225615501404,899,
,0.0005976266887524841,,,,,949,
0,,,0.0005976266693323851,,0.29030439257621765,949,
,0.0005973578734349731,,,,,999,
0,,,0.0005973578663542867,,0.24757662415504456,999,
,0.0005970747105393867,,,,,1049,
0,,,0.0005970746860839427,,0.24146349728107452,1049,
,0.0005967772144542092,,,,,1099,
0,,,0.0005967771867290139,,0.2616386115550995,1099,
,0.000596465400296243,,,,,1149,
0,,,0.0005964654264971614,,0.2782230079174042,1149,
,0.0005961392839098419,,,,,1199,
0,,,0.0005961392889730632,,0.22189517319202423,1199,
,0.0005957988818661051,,,,,1249,
0,,,0.0005957988905720413,,0.25668296217918396,1249,
,0.0005954442114620353,,,,,1299,
0,,,0.0005954442312940955,,0.2518763244152069,1299,
,0.0005950752907196597,,,,,1349,
0,,,0.000595075311139226,,0.26034215092658997,1349,
,0.0005946921383851145,,,,,1399,
0,,,0.0005946921301074326,,0.24277006089687347,1399,
,0.0005942947739276924,,,,,1449,
0,,,0.0005942947464063764,,0.25131723284721375,1449,
,0.0005938832175388529,,,,,1499,
0,,,0.0005938832182437181,,0.22269146144390106,1499,
,0.0005934574901311964,,,,,1549,
0,,,0.000593457487411797,,0.27380481362342834,1549,
,0.000593017613337402,,,,,1599,
0,,,0.000593017612118274,,0.26170653104782104,1599,
,0.0005925636095091277,,,,,1649,
0,,,0.0005925635923631489,,0.22146283090114594,1649,
,0.000592095501715875,,,,,1699,
0,,,0.0005920954863540828,,0.2516863942146301,1699,
,0.0005916133137438164,,,,,1749,
0,,,0.0005916132940910757,,0.23046986758708954,1749,
,0.000591117070094587,,,,,1799,
0,,,0.0005911170737817883,,0.2549414336681366,1799,
,0.0005906067959840395,,,,,1849,
0,,,0.00059060676721856,,0.2515784204006195,1849,
,0.0005900825173409624,,,,,1899,
0,,,0.0005900824908167124,,0.24727654457092285,1899,
,0.0005895442608057632,,,,,1949,
0,,,0.0005895442445762455,,0.22301827371120453,1949,
,0.000588992053729114,,,,,1999,
0,,,0.0005889920284971595,,0.23520946502685547,1999,
,0.0005884259241705626,,,,,2049,
0,,,0.0005884259007871151,,0.2241717427968979,2049,
,0.0005878459008971054,,,,,2099,
