epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,1.197083062669839e-05,,,,,49,
0,,,1.19708302008803e-05,,0.9264993071556091,49,
,1.1881523855047731e-05,,,,,99,
0,,,1.1881524187629111e-05,,0.52735835313797,99,
,1.173387568540494e-05,,,,,149,
0,,,1.1733875908248592e-05,,0.31180140376091003,149,
,1.1530875508474817e-05,,,,,199,
0,,,1.1530875781318173e-05,,0.20355422794818878,199,
,1.127663341138852e-05,,,,,249,
0,,,1.1276633813395165e-05,,0.12814269959926605,249,
,1.0976296961932612e-05,,,,,299,
0,,,1.0976296834996901e-05,,0.10298819839954376,299,
,1.0635946987200912e-05,,,,,349,
0,,,1.0635946637194138e-05,,0.08094590902328491,349,
,1.0262474456809254e-05,,,,,399,
0,,,1.0262474461342208e-05,,0.06818484514951706,399,
,9.86344096338389e-06,,,,,449,
0,,,9.86344093689695e-06,,0.05802172049880028,449,
,9.446925625135609e-06,,,,,499,
0,,,9.446926014788914e-06,,0.061187852174043655,499,
,9.021361510239772e-06,,,,,549,
0,,,9.021361620398238e-06,,0.050586700439453125,549,
,8.595364894891641e-06,,,,,599,
0,,,8.59536521602422e-06,,0.046989601105451584,599,
,8.177560812000722e-06,,,,,649,
0,,,8.17756063042907e-06,,0.04483823850750923,649,
,7.776408422590439e-06,,,,,699,
0,,,7.776407983328681e-06,,0.04160090908408165,699,
,7.4000297455589106e-06,,,,,749,
0,,,7.400029971904587e-06,,0.038945723325014114,749,
,7.05604521346094e-06,,,,,799,
0,,,7.056045433273539e-06,,0.0377906858921051,799,
,6.751419383766739e-06,,,,,849,
0,,,6.751419277861714e-06,,0.03710551932454109,849,
,6.492319929437869e-06,,,,,899,
0,,,6.492320153483888e-06,,0.036901768296957016,899,
,6.283992763798305e-06,,,,,949,
0,,,6.283992661337834e-06,,0.034044116735458374,949,
,6.130655828012011e-06,,,,,999,
0,,,6.130655947345076e-06,,0.03411286696791649,999,
,6.035413691621914e-06,,,,,1049,
0,,,6.035413662175415e-06,,0.031099582090973854,1049,
,6.000194695208997e-06,,,,,1099,
0,,,6.000194844091311e-06,,0.02811383083462715,1099,
,5.99999748250103e-06,,,,,1149,
0,,,5.999997483741026e-06,,0.028722712770104408,1149,
,5.999989035321754e-06,,,,,1199,
0,,,5.9999888435413595e-06,,0.03005879558622837,1199,
,5.999974639443709e-06,,,,,1249,
0,,,5.999974746373482e-06,,0.029029209166765213,1249,
,5.99995429489663e-06,,,,,1299,
0,,,5.999954282742692e-06,,0.022775717079639435,1299,
,5.999928001722539e-06,,,,,1349,
0,,,5.999927907396341e-06,,0.02601054683327675,1349,
,5.999895759975745e-06,,,,,1399,
0,,,5.999895620334428e-06,,0.023703429847955704,1399,
,5.999857569722844e-06,,,,,1449,
0,,,5.999857421556953e-06,,0.02587171271443367,1449,
,5.99981343104272e-06,,,,,1499,
0,,,5.999813311063917e-06,,0.02531307376921177,1499,
,5.999763344026543e-06,,,,,1549,
0,,,5.99976328885532e-06,,0.024625902995467186,1549,
,5.999707308777768e-06,,,,,1599,
0,,,5.999707354931161e-06,,0.0235263854265213,1599,
,5.9996453254121375e-06,,,,,1649,
0,,,5.99964550929144e-06,,0.023886939510703087,1649,
,5.9995773940576805e-06,,,,,1699,
0,,,5.999577297188807e-06,,0.021507320925593376,1699,
,5.999503514854709e-06,,,,,1749,
0,,,5.999503628117964e-06,,0.020140215754508972,1749,
,5.999423687955827e-06,,,,,1799,
0,,,5.999423592584208e-06,,0.021639619022607803,1799,
,5.999337913525917e-06,,,,,1849,
0,,,5.999338100082241e-06,,0.022033575922250748,1849,
,5.999246191742146e-06,,,,,1899,
0,,,5.999246241117362e-06,,0.021090786904096603,1899,
,5.999148522793971e-06,,,,,1949,
0,,,5.999148470436921e-06,,0.020841792225837708,1949,
,5.999044906883129e-06,,,,,1999,
0,,,5.999044788040919e-06,,0.019580280408263206,1999,
,5.998935344223642e-06,,,,,2049,
0,,,5.998935193929356e-06,,0.02088259719312191,2049,
,5.998819835041814e-06,,,,,2099,
0,,,5.9988196881022304e-06,,0.020033251494169235,2099,
,5.998698379576233e-06,,,,,2149,
0,,,5.998698270559544e-06,,0.021485287696123123,2149,
,5.998570978077769e-06,,,,,2199,
0,,,5.9985709413012955e-06,,0.02022971585392952,2199,
,5.9984376308095724e-06,,,,,2249,
0,,,5.998437700327486e-06,,0.020051022991538048,2249,
,5.998298338047077e-06,,,,,2299,
0,,,5.9982985476381145e-06,,0.0200709979981184,2299,
,5.998153100077995e-06,,,,,2349,
0,,,5.998153028485831e-06,,0.019325098022818565,2349,
,5.998001917202319e-06,,,,,2399,
0,,,5.9980020523653366e-06,,0.018134308978915215,2399,
,5.997844789732324e-06,,,,,2449,
0,,,5.99784470978193e-06,,0.016198426485061646,2449,
,5.997681717992558e-06,,,,,2499,
0,,,5.9976819102303125e-06,,0.019649386405944824,2499,
,5.997512702319853e-06,,,,,2549,
0,,,5.997512744215783e-06,,0.017482999712228775,2549,
,5.9973377430633136e-06,,,,,2599,
0,,,5.9973376664856914e-06,,0.015137220732867718,2599,
,5.997156840584324e-06,,,,,2649,
0,,,5.997156677040039e-06,,0.016197727993130684,2649,
,5.9969699952565434e-06,,,,,2699,
0,,,5.996969775878824e-06,,0.017274057492613792,2699,
,5.996777207465907e-06,,,,,2749,
0,,,5.996777417749399e-06,,0.01729596219956875,2749,
,5.996578477610622e-06,,,,,2799,
0,,,5.996578693157062e-06,,0.015445652417838573,2799,
,5.996373806101171e-06,,,,,2849,
0,,,5.996373602101812e-06,,0.016740228980779648,2849,
,5.996163193360308e-06,,,,,2899,
0,,,5.996163054078352e-06,,0.017829611897468567,2899,
,5.995946639823062e-06,,,,,2949,
0,,,5.99594659433933e-06,,0.016198819503188133,2949,
,5.995724145936728e-06,,,,,2999,
0,,,5.995724222884746e-06,,0.017127182334661484,2999,
,5.995495712160874e-06,,,,,3049,
0,,,5.99549548496725e-06,,0.015958430245518684,3049,
,5.995261338967337e-06,,,,,3099,
0,,,5.995261290081544e-06,,0.014481017366051674,3099,
,5.995021026840222e-06,,,,,3149,
0,,,5.995021183480276e-06,,0.014045335352420807,3149,
,5.994774776275898e-06,,,,,3199,
0,,,5.994774710416095e-06,,0.014188148081302643,3199,
,5.994522587783005e-06,,,,,3249,
0,,,5.994522780383704e-06,,0.01401202380657196,3249,
,5.994264461882444e-06,,,,,3299,
0,,,5.994264483888401e-06,,0.013851013965904713,3299,
,5.9940003991073834e-06,,,,,3349,
0,,,5.994000275677536e-06,,0.014980683103203773,3349,
,5.993730400003249e-06,,,,,3399,
0,,,5.99373061049846e-06,,0.01517650205641985,3399,
,5.993454465127735e-06,,,,,3449,
0,,,5.993454578856472e-06,,0.016294293105602264,3449,
,5.993172595050791e-06,,,,,3499,
0,,,5.993172635498922e-06,,0.014849460683763027,3499,
,5.992884790354626e-06,,,,,3549,
0,,,5.992884780425811e-06,,0.014582558535039425,3549,
,5.992591051633713e-06,,,,,3599,
0,,,5.9925910136371385e-06,,0.013857386074960232,3599,
,5.9922913794947735e-06,,,,,3649,
0,,,5.992291335132904e-06,,0.014095989055931568,3649,
,5.991985774556791e-06,,,,,3699,
