epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,2e-05,49,
0,,1.9999999494757503e-05,,0.262423574924469,,49,
,,,,,2e-05,99,
0,,1.9999999494757503e-05,,0.08744166791439056,,99,
,,,,,2e-05,149,
0,,1.9999999494757503e-05,,0.04141666367650032,,149,
,,,,,2e-05,199,
0,,1.9999999494757503e-05,,0.026089895516633987,,199,
,,,,,2e-05,249,
0,,1.9999999494757503e-05,,0.019621333107352257,,249,
,,,,,2e-05,299,
0,,1.9999999494757503e-05,,0.01632220484316349,,299,
,,,,,2e-05,349,
0,,1.9999999494757503e-05,,0.013367113657295704,,349,
,,,,,2e-05,399,
0,,1.9999999494757503e-05,,0.01360385399311781,,399,
,,,,,2e-05,449,
0,,1.9999999494757503e-05,,0.011552262119948864,,449,
,,,,,2e-05,499,
0,,1.9999999494757503e-05,,0.011500292457640171,,499,
,,,,,2e-05,549,
0,,1.9999999494757503e-05,,0.009867061860859394,,549,
,,,,,2e-05,599,
0,,1.9999999494757503e-05,,0.009656475856900215,,599,
,,,,,2e-05,649,
0,,1.9999999494757503e-05,,0.009907322004437447,,649,
,,,,,2e-05,699,
0,,1.9999999494757503e-05,,0.009392655454576015,,699,
,,,,,2e-05,749,
0,,1.9999999494757503e-05,,0.009027932770550251,,749,
,,,,,2e-05,799,
0,,1.9999999494757503e-05,,0.0083383247256279,,799,
,,,,,2e-05,849,
0,,1.9999999494757503e-05,,0.00906604714691639,,849,
,,,,,2e-05,899,
0,,1.9999999494757503e-05,,0.00838430505245924,,899,
,,,,,2e-05,949,
0,,1.9999999494757503e-05,,0.008175349794328213,,949,
,,,,,2e-05,999,
0,,1.9999999494757503e-05,,0.008380011655390263,,999,
,,,,,2e-05,1049,
0,,1.9999999494757503e-05,,0.008336511440575123,,1049,
,,,,,2e-05,1099,
0,,1.9999999494757503e-05,,0.007620957680046558,,1099,
,,,,,2e-05,1149,
0,,1.9999999494757503e-05,,0.00809545535594225,,1149,
,,,,,2e-05,1199,
0,,1.9999999494757503e-05,,0.007956042885780334,,1199,
,,,,,2e-05,1249,
0,,1.9999999494757503e-05,,0.00915632676333189,,1249,
,,,,,2e-05,1299,
0,,1.9999999494757503e-05,,0.008021934889256954,,1299,
,,,,,2e-05,1349,
0,,1.9999999494757503e-05,,0.007399109657853842,,1349,
,,,,,2e-05,1399,
0,,1.9999999494757503e-05,,0.008186857216060162,,1399,
,,,,,2e-05,1449,
0,,1.9999999494757503e-05,,0.007816449739038944,,1449,
,,,,,2e-05,1499,
0,,1.9999999494757503e-05,,0.006983228959143162,,1499,
,,,,,2e-05,1549,
0,,1.9999999494757503e-05,,0.008098176680505276,,1549,
,,,,,2e-05,1599,
0,,1.9999999494757503e-05,,0.006955848541110754,,1599,
,,,,,2e-05,1649,
0,,1.9999999494757503e-05,,0.006451553199440241,,1649,
,,,,,2e-05,1699,
0,,1.9999999494757503e-05,,0.00757209537550807,,1699,
,,,,,2e-05,1749,
0,,1.9999999494757503e-05,,0.007609856314957142,,1749,
,,,,,2e-05,1799,
0,,1.9999999494757503e-05,,0.007530124392360449,,1799,
,,,,,2e-05,1849,
0,,1.9999999494757503e-05,,0.007022727280855179,,1849,
,,,,,2e-05,1899,
0,,1.9999999494757503e-05,,0.007606847677379847,,1899,
,,,,,2e-05,1949,
0,,1.9999999494757503e-05,,0.0069894203916192055,,1949,
,,,,,2e-05,1999,
0,,1.9999999494757503e-05,,0.007261305581778288,,1999,
,,,,,2e-05,2049,
0,,1.9999999494757503e-05,,0.0066995518282055855,,2049,
,,,,,2e-05,2099,
0,,1.9999999494757503e-05,,0.007219875697046518,,2099,
,,,,,2e-05,2149,
0,,1.9999999494757503e-05,,0.006720270495861769,,2149,
,,,,,2e-05,2199,
0,,1.9999999494757503e-05,,0.007649099919945002,,2199,
,,,,,2e-05,2249,
0,,1.9999999494757503e-05,,0.007354644127190113,,2249,
,,,,,2e-05,2299,
0,,1.9999999494757503e-05,,0.007065208163112402,,2299,
,,,,,2e-05,2349,
0,,1.9999999494757503e-05,,0.007059072144329548,,2349,
,,,,,2e-05,2399,
0,,1.9999999494757503e-05,,0.007437267806380987,,2399,
,,,,,2e-05,2449,
0,,1.9999999494757503e-05,,0.00641264533624053,,2449,
,,,,,2e-05,2499,
0,,1.9999999494757503e-05,,0.007085393648594618,,2499,
,,,,,2e-05,2549,
0,,1.9999999494757503e-05,,0.00829452183097601,,2549,
,,,,,2e-05,2599,
0,,1.9999999494757503e-05,,0.00732816755771637,,2599,
,,,,,2e-05,2649,
0,,1.9999999494757503e-05,,0.00696032727137208,,2649,
,,,,,2e-05,2699,
0,,1.9999999494757503e-05,,0.007022852543741465,,2699,
,,,,,2e-05,2749,
0,,1.9999999494757503e-05,,0.00790098775178194,,2749,
,,,,,2e-05,2799,
0,,1.9999999494757503e-05,,0.006725269835442305,,2799,
,,,,,2e-05,2849,
0,,1.9999999494757503e-05,,0.006899139378219843,,2849,
,,,,,2e-05,2899,
0,,1.9999999494757503e-05,,0.006874002516269684,,2899,
,,,,,2e-05,2949,
0,,1.9999999494757503e-05,,0.006946433335542679,,2949,
,,,,,2e-05,2999,
0,,1.9999999494757503e-05,,0.0063971104100346565,,2999,
,,,,,2e-05,3049,
0,,1.9999999494757503e-05,,0.007222206797450781,,3049,
,,,,,2e-05,3099,
0,,1.9999999494757503e-05,,0.006562420167028904,,3099,
,,,,,2e-05,3149,
0,,1.9999999494757503e-05,,0.007253897842019796,,3149,
,,,,,2e-05,3199,
0,,1.9999999494757503e-05,,0.006588165648281574,,3199,
