epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,3.999999341448416e-05,,,,,49,
0,,,3.999999171355739e-05,,0.9798724055290222,49,
,3.999939792214252e-05,,,,,99,
0,,,3.9999398723011836e-05,,0.3183148503303528,99,
,3.999783700481819e-05,,,,,149,
0,,,3.9997838030103594e-05,,0.1751171201467514,149,
,3.9995310741826766e-05,,,,,199,
0,,,3.9995309634832665e-05,,0.1341032087802887,199,
,3.999181926153639e-05,,,,,249,
0,,,3.9991820813156664e-05,,0.10381098091602325,249,
,3.9987362741361235e-05,,,,,299,
0,,,3.998736428911798e-05,,0.08974861353635788,299,
,3.998194140775247e-05,,,,,349,
0,,,3.99819400627166e-05,,0.0760459452867508,349,
,3.997555553618675e-05,,,,,399,
0,,,3.997555540991016e-05,,0.06680211424827576,399,
,3.9968205451152274e-05,,,,,449,
0,,,3.996820669271983e-05,,0.0636090636253357,449,
,3.995989152613221e-05,,,,,499,
0,,,3.995989027316682e-05,,0.059975672513246536,499,
,3.9950614183585794e-05,,,,,549,
0,,,3.9950613427208737e-05,,0.05591403320431709,549,
,3.994037389492682e-05,,,,,599,
0,,,3.994037251686677e-05,,0.05524304136633873,599,
,3.99291711804997e-05,,,,,649,
0,,,3.992917118011974e-05,,0.056108105927705765,649,
,3.9917006609553e-05,,,,,699,
0,,,3.991700577898882e-05,,0.05581299215555191,699,
,3.990388080021058e-05,,,,,749,
0,,,3.9903879951452836e-05,,0.04978537932038307,749,
,3.98897944194401e-05,,,,,799,
0,,,3.988979369751178e-05,,0.04941711947321892,799,
,3.9874748183019186e-05,,,,,849,
0,,,3.9874747017165646e-05,,0.04796847328543663,849,
,3.985874285549905e-05,,,,,899,
0,,,3.985874354839325e-05,,0.050772108137607574,899,
,3.9841779250165615e-05,,,,,949,
0,,,3.984177965321578e-05,,0.04522165656089783,949,
,3.982385822899821e-05,,,,,999,
0,,,3.982385896961205e-05,,0.047888267785310745,999,
,3.980498070262579e-05,,,,,1049,
0,,,3.980498149758205e-05,,0.046059247106313705,1049,
,3.978514763028062e-05,,,,,1099,
0,,,3.9785147237125784e-05,,0.04874364286661148,1099,
,3.976436001974954e-05,,,,,1149,
0,,,3.976435982622206e-05,,0.0467897467315197,1149,
,3.9742618927322804e-05,,,,,1199,
0,,,3.974261926487088e-05,,0.04534444212913513,1199,
,3.971992545774035e-05,,,,,1249,
0,,,3.9719925553072244e-05,,0.042349863797426224,1249,
,3.9696280764135696e-05,,,,,1299,
0,,,3.9696282328804955e-05,,0.04306231811642647,1299,
,3.967168604797732e-05,,,,,1349,
0,,,3.967168595409021e-05,,0.042764872312545776,1349,
,3.964614255900764e-05,,,,,1399,
0,,,3.964614370488562e-05,,0.03903122618794441,1399,
,3.96196515951795e-05,,,,,1449,
0,,,3.9619651943212375e-05,,0.0420789010822773,1449,
,3.95922145025902e-05,,,,,1499,
0,,,3.959221430704929e-05,,0.043785225600004196,1499,
,3.95638326754131e-05,,,,,1549,
0,,,3.956383443437517e-05,,0.041734036058187485,1549,
,3.9534507555826806e-05,,,,,1599,
0,,,3.95345086872112e-05,,0.04200020059943199,1599,
,3.950424063394185e-05,,,,,1649,
0,,,3.95042407035362e-05,,0.03744989633560181,1649,
,3.9473033447725004e-05,,,,,1699,
0,,,3.9473034121328965e-05,,0.04138868302106857,1699,
,3.9440887582921096e-05,,,,,1749,
0,,,3.94408889405895e-05,,0.040580298751592636,1749,
,3.940780467297247e-05,,,,,1799,
0,,,3.940780516131781e-05,,0.03777621313929558,1799,
,3.937378639893597e-05,,,,,1849,
0,,,3.9373786421492696e-05,,0.03951532021164894,1849,
,3.93388344893975e-05,,,,,1899,
0,,,3.933883272111416e-05,,0.043537627905607224,1899,
,3.930295072038422e-05,,,,,1949,
0,,,3.930295133613981e-05,,0.04152193292975426,1949,
,3.926613691527428e-05,,,,,1999,
0,,,3.926613862859085e-05,,0.0430026538670063,1999,
,3.922839494470418e-05,,,,,2049,
0,,,3.9228394598467276e-05,,0.03714257478713989,2049,
,3.9189726726473704e-05,,,,,2099,
0,,,3.91897265217267e-05,,0.04010377451777458,2099,
,3.915013422544848e-05,,,,,2149,
0,,,3.915013439836912e-05,,0.03782429173588753,2149,
,3.910961945346013e-05,,,,,2199,
0,,,3.910961822839454e-05,,0.037026822566986084,2199,
0,,,,,,2207,0.03890029713511467
0,,3.950586324208416e-05,,0.1294195055961609,,2207,
,3.9068184469204065e-05,,,,,2249,
1,,,3.906818528776057e-05,,0.04038136452436447,2249,
,3.9025831378134827e-05,,,,,2299,
1,,,3.902583193848841e-05,,0.0362800732254982,2299,
,3.898256233235916e-05,,,,,2349,
1,,,3.898256181855686e-05,,0.04453760012984276,2349,
,3.8938379530526614e-05,,,,,2399,
1,,,3.893837856594473e-05,,0.034557633101940155,2399,
,3.889328521771784e-05,,,,,2449,
1,,,3.889328581863083e-05,,0.03918985277414322,2449,
,3.8847281685330507e-05,,,,,2499,
1,,,3.884727993863635e-05,,0.04042044281959534,2499,
,3.880037127096288e-05,,,,,2549,
1,,,3.880037183989771e-05,,0.04110636189579964,2549,
,3.875255635829502e-05,,,,,2599,
1,,,3.87525578844361e-05,,0.03560710698366165,2599,
,3.870383937696766e-05,,,,,2649,
1,,,3.870383807225153e-05,,0.03929166868329048,2649,
,3.8654222802458774e-05,,,,,2699,
1,,,3.865422331728041e-05,,0.03672507032752037,2699,
,3.860370915595774e-05,,,,,2749,
1,,,3.860370998154394e-05,,0.040514297783374786,2749,
,3.855230100423729e-05,,,,,2799,
1,,,3.855230170302093e-05,,0.036301739513874054,2799,
,3.850000095952305e-05,,,,,2849,
1,,,3.850000211969018e-05,,0.03681980073451996,2849,
,3.844681167936078e-05,,,,,2899,
1,,,3.844681123155169e-05,,0.038657039403915405,2899,
,3.83927358664814e-05,,,,,2949,
1,,,3.839273631456308e-05,,0.034870076924562454,2949,
,3.833777626866359e-05,,,,,2999,
1,,,3.8337777368724346e-05,,0.036807384341955185,2999,
,3.8281935678594204e-05,,,,,3049,
1,,,3.828193439403549e-05,,0.033832285553216934,3049,
,3.822521693372635e-05,,,,,3099,
1,,,3.822521830443293e-05,,0.037190455943346024,3099,
,3.816762291613521e-05,,,,,3149,
1,,,3.816762182395905e-05,,0.03704662248492241,3149,
,3.81091565523716e-05,,,,,3199,
1,,,3.810915586655028e-05,,0.038202255964279175,3199,
,3.804982081331326e-05,,,,,3249,
1,,,3.8049820432206616e-05,,0.040775738656520844,3249,
,3.798961871401387e-05,,,,,3299,
1,,,3.798961915890686e-05,,0.03834088146686554,3299,
,3.792855331354989e-05,,,,,3349,
1,,,3.792855204665102e-05,,0.03650727868080139,3349,
,3.7866627714865065e-05,,,,,3399,
1,,,3.7866626371396706e-05,,0.03957920894026756,3399,
,3.78038450646128e-05,,,,,3449,
1,,,3.7803845771122724e-05,,0.03517887741327286,3449,
,3.774020855299624e-05,,,,,3499,
1,,,3.7740210245829076e-05,,0.03626757860183716,3499,
,3.767572141360617e-05,,,,,3549,
1,,,3.767571979551576e-05,,0.03664972260594368,3549,
,3.7610386923256714e-05,,,,,3599,
1,,,3.76103853341192e-05,,0.041360996663570404,3599,
,3.754420840181883e-05,,,,,3649,
1,,,3.7544206861639395e-05,,0.03538075461983681,3649,
,3.7477189212051585e-05,,,,,3699,
1,,,3.747718801605515e-05,,0.03188217803835869,3699,
,3.740933275943134e-05,,,,,3749,
