epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,5.989725684847713e-06,49,
0,,5.989725650579203e-06,,0.00024232533178292215,,49,
,,,,,5.989725684847713e-06,99,
0,,5.989725650579203e-06,,0.00016199117817450315,,99,
,,,,,5.989725684847713e-06,149,
0,,5.989725650579203e-06,,0.00014084276335779577,,149,
,,,,,5.989725684847713e-06,199,
0,,5.989725650579203e-06,,0.00010889773693634197,,199,
,,,,,5.989725684847713e-06,249,
0,,5.989725650579203e-06,,9.299991506850347e-05,,249,
,,,,,5.989725684847713e-06,299,
0,,5.989725650579203e-06,,8.926265581976622e-05,,299,
,,,,,5.989725684847713e-06,349,
0,,5.989725650579203e-06,,7.668067701160908e-05,,349,
,,,,,5.989725684847713e-06,399,
0,,5.989725650579203e-06,,6.774721259716898e-05,,399,
,,,,,5.989725684847713e-06,449,
0,,5.989725650579203e-06,,5.849789158673957e-05,,449,
,,,,,5.989725684847713e-06,499,
0,,5.989725650579203e-06,,5.569509812630713e-05,,499,
,,,,,5.989725684847713e-06,549,
0,,5.989725650579203e-06,,5.1281451305840164e-05,,549,
,,,,,5.989725684847713e-06,599,
0,,5.989725650579203e-06,,5.25122341059614e-05,,599,
,,,,,5.989725684847713e-06,649,
0,,5.989725650579203e-06,,4.6643534005852416e-05,,649,
,,,,,5.989725684847713e-06,699,
0,,5.989725650579203e-06,,4.40950934716966e-05,,699,
,,,,,5.989725684847713e-06,749,
0,,5.989725650579203e-06,,4.115127376280725e-05,,749,
,,,,,5.989725684847713e-06,799,
0,,5.989725650579203e-06,,4.186854130239226e-05,,799,
,,,,,5.989725684847713e-06,849,
0,,5.989725650579203e-06,,4.010891279904172e-05,,849,
,,,,,5.989725684847713e-06,899,
0,,5.989725650579203e-06,,3.697033753269352e-05,,899,
,,,,,5.989725684847713e-06,949,
0,,5.989725650579203e-06,,3.694044426083565e-05,,949,
,,,,,5.989725684847713e-06,999,
0,,5.989725650579203e-06,,3.387799733900465e-05,,999,
,,,,,5.989725684847713e-06,1049,
0,,5.989725650579203e-06,,3.700798697536811e-05,,1049,
,,,,,5.989725684847713e-06,1099,
0,,5.989725650579203e-06,,2.8916287192259915e-05,,1099,
,,,,,5.989725684847713e-06,1149,
0,,5.989725650579203e-06,,3.3860666007967666e-05,,1149,
,,,,,5.989725684847713e-06,1199,
0,,5.989725650579203e-06,,3.214082607883029e-05,,1199,
,,,,,5.989725684847713e-06,1249,
0,,5.989725650579203e-06,,3.055105480598286e-05,,1249,
,,,,,5.989725684847713e-06,1299,
0,,5.989725650579203e-06,,3.243713217671029e-05,,1299,
,,,,,5.989725684847713e-06,1349,
0,,5.989725650579203e-06,,2.5480032491032034e-05,,1349,
,,,,,5.989725684847713e-06,1399,
0,,5.989725650579203e-06,,2.7010011763195507e-05,,1399,
,,,,,5.989725684847713e-06,1449,
0,,5.989725650579203e-06,,2.8011381800752133e-05,,1449,
,,,,,5.989725684847713e-06,1499,
0,,5.989725650579203e-06,,2.4783274056972004e-05,,1499,
,,,,,5.989725684847713e-06,1549,
0,,5.989725650579203e-06,,2.8922926503582858e-05,,1549,
,,,,,5.989725684847713e-06,1599,
0,,5.989725650579203e-06,,2.7751784728025086e-05,,1599,
,,,,,5.989725684847713e-06,1649,
0,,5.989725650579203e-06,,2.601859887363389e-05,,1649,
,,,,,5.989725684847713e-06,1699,
0,,5.989725650579203e-06,,2.4426177333225496e-05,,1699,
,,,,,5.989725684847713e-06,1749,
0,,5.989725650579203e-06,,2.5987163098761812e-05,,1749,
,,,,,5.989725684847713e-06,1799,
0,,5.989725650579203e-06,,2.233228769910056e-05,,1799,
,,,,,5.989725684847713e-06,1849,
0,,5.989725650579203e-06,,2.500259506632574e-05,,1849,
,,,,,5.989725684847713e-06,1899,
0,,5.989725650579203e-06,,2.4749120711931027e-05,,1899,
,,,,,5.989725684847713e-06,1949,
0,,5.989725650579203e-06,,2.4845767256920226e-05,,1949,
,,,,,5.989725684847713e-06,1999,
0,,5.989725650579203e-06,,2.083132312691305e-05,,1999,
,,,,,5.989725684847713e-06,2049,
0,,5.989725650579203e-06,,2.541745561757125e-05,,2049,
,,,,,5.989725684847713e-06,2099,
0,,5.989725650579203e-06,,2.3534696083515882e-05,,2099,
,,,,,5.989725684847713e-06,2149,
0,,5.989725650579203e-06,,2.0764182409038767e-05,,2149,
,,,,,5.989725684847713e-06,2199,
0,,5.989725650579203e-06,,2.4446246243314818e-05,,2199,
,,,,,5.989725684847713e-06,2249,
0,,5.989725650579203e-06,,2.3950638933456503e-05,,2249,
,,,,,5.989725684847713e-06,2299,
0,,5.989725650579203e-06,,2.5869067030726e-05,,2299,
,,,,,5.989725684847713e-06,2349,
0,,5.989725650579203e-06,,2.2649692255072296e-05,,2349,
,,,,,5.989725684847713e-06,2399,
0,,5.989725650579203e-06,,2.2994139726506546e-05,,2399,
,,,,,5.989725684847713e-06,2449,
0,,5.989725650579203e-06,,1.9056364180869423e-05,,2449,
,,,,,5.989725684847713e-06,2499,
0,,5.989725650579203e-06,,2.0653420506278053e-05,,2499,
,,,,,5.989725684847713e-06,2549,
0,,5.989725650579203e-06,,2.4820839826134034e-05,,2549,
,,,,,5.989725684847713e-06,2599,
0,,5.989725650579203e-06,,2.5653534976299852e-05,,2599,
,,,,,5.989725684847713e-06,2649,
0,,5.989725650579203e-06,,1.8828664906322956e-05,,2649,
,,,,,5.989725684847713e-06,2699,
0,,5.989725650579203e-06,,2.1108016881044023e-05,,2699,
,,,,,5.989725684847713e-06,2749,
0,,5.989725650579203e-06,,1.8309139704797417e-05,,2749,
,,,,,5.989725684847713e-06,2799,
0,,5.989725650579203e-06,,1.9378307115403004e-05,,2799,
0,,,,,,2799,0.02866690792143345
0,5.989816145302029e-06,,4.700081262853928e-05,,,2799,
,,,,,5.638268590217985e-06,2849,
1,,5.6382687034783885e-06,,2.241729453089647e-05,,2849,
,,,,,5.638268590217985e-06,2899,
1,,5.6382687034783885e-06,,1.9751403669943102e-05,,2899,
,,,,,5.638268590217985e-06,2949,
1,,5.6382687034783885e-06,,2.1057585399830714e-05,,2949,
,,,,,5.638268590217985e-06,2999,
1,,5.6382687034783885e-06,,1.9444738427409902e-05,,2999,
,,,,,5.638268590217985e-06,3049,
1,,5.6382687034783885e-06,,2.088211476802826e-05,,3049,
,,,,,5.638268590217985e-06,3099,
1,,5.6382687034783885e-06,,2.0032995962537825e-05,,3099,
,,,,,5.638268590217985e-06,3149,
1,,5.6382687034783885e-06,,1.932859049702529e-05,,3149,
,,,,,5.638268590217985e-06,3199,
1,,5.6382687034783885e-06,,1.7890579329105094e-05,,3199,
,,,,,5.638268590217985e-06,3249,
1,,5.6382687034783885e-06,,1.9158316717948765e-05,,3249,
,,,,,5.638268590217985e-06,3299,
1,,5.6382687034783885e-06,,2.078647412417922e-05,,3299,
,,,,,5.638268590217985e-06,3349,
1,,5.6382687034783885e-06,,1.533588147140108e-05,,3349,
,,,,,5.638268590217985e-06,3399,
1,,5.6382687034783885e-06,,1.6717971448088065e-05,,3399,
,,,,,5.638268590217985e-06,3449,
1,,5.6382687034783885e-06,,1.7345066225971095e-05,,3449,
,,,,,5.638268590217985e-06,3499,
1,,5.6382687034783885e-06,,1.7937689335667528e-05,,3499,
,,,,,5.638268590217985e-06,3549,
1,,5.6382687034783885e-06,,2.13303865166381e-05,,3549,
,,,,,5.638268590217985e-06,3599,
1,,5.6382687034783885e-06,,2.208571822848171e-05,,3599,
,,,,,5.638268590217985e-06,3649,
1,,5.6382687034783885e-06,,1.8803819330059923e-05,,3649,
,,,,,5.638268590217985e-06,3699,
1,,5.6382687034783885e-06,,1.9616880308603868e-05,,3699,
,,,,,5.638268590217985e-06,3749,
1,,5.6382687034783885e-06,,1.5703019016655162e-05,,3749,
,,,,,5.638268590217985e-06,3799,
1,,5.6382687034783885e-06,,1.7860684238257818e-05,,3799,
,,,,,5.638268590217985e-06,3849,
1,,5.6382687034783885e-06,,1.8382645066594705e-05,,3849,
,,,,,5.638268590217985e-06,3899,
1,,5.6382687034783885e-06,,1.8872306100092828e-05,,3899,
,,,,,5.638268590217985e-06,3949,
1,,5.6382687034783885e-06,,2.1590100004686974e-05,,3949,
,,,,,5.638268590217985e-06,3999,
1,,5.6382687034783885e-06,,1.987071846087929e-05,,3999,
,,,,,5.638268590217985e-06,4049,
1,,5.6382687034783885e-06,,1.6760446669650264e-05,,4049,
,,,,,5.638268590217985e-06,4099,
1,,5.6382687034783885e-06,,1.5232957593980245e-05,,4099,
,,,,,5.638268590217985e-06,4149,
1,,5.6382687034783885e-06,,1.858370342233684e-05,,4149,
,,,,,5.638268590217985e-06,4199,
1,,5.6382687034783885e-06,,1.7872440366772935e-05,,4199,
,,,,,5.638268590217985e-06,4249,
1,,5.6382687034783885e-06,,1.7375148672726937e-05,,4249,
,,,,,5.638268590217985e-06,4299,
1,,5.6382687034783885e-06,,1.6619380403426476e-05,,4299,
,,,,,5.638268590217985e-06,4349,
1,,5.6382687034783885e-06,,1.6786978449090384e-05,,4349,
,,,,,5.638268590217985e-06,4399,
1,,5.6382687034783885e-06,,1.8604996512294747e-05,,4399,
,,,,,5.638268590217985e-06,4449,
1,,5.6382687034783885e-06,,1.5851730495342053e-05,,4449,
,,,,,5.638268590217985e-06,4499,
1,,5.6382687034783885e-06,,1.8515313058742322e-05,,4499,
,,,,,5.638268590217985e-06,4549,
1,,5.6382687034783885e-06,,1.7154423403553665e-05,,4549,
,,,,,5.638268590217985e-06,4599,
1,,5.6382687034783885e-06,,1.5640280253137462e-05,,4599,
,,,,,5.638268590217985e-06,4649,
1,,5.6382687034783885e-06,,2.0478595615713857e-05,,4649,
,,,,,5.638268590217985e-06,4699,
1,,5.6382687034783885e-06,,1.2731617061945144e-05,,4699,
,,,,,5.638268590217985e-06,4749,
1,,5.6382687034783885e-06,,1.466013509343611e-05,,4749,
,,,,,5.638268590217985e-06,4799,
1,,5.6382687034783885e-06,,1.7262675100937486e-05,,4799,
,,,,,5.638268590217985e-06,4849,
1,,5.6382687034783885e-06,,1.6887090168893337e-05,,4849,
,,,,,5.638268590217985e-06,4899,
1,,5.6382687034783885e-06,,1.6628553566988558e-05,,4899,
,,,,,5.638268590217985e-06,4949,
1,,5.6382687034783885e-06,,1.492111368861515e-05,,4949,
,,,,,5.638268590217985e-06,4999,
1,,5.6382687034783885e-06,,1.6695723388693295e-05,,4999,
,,,,,5.638268590217985e-06,5049,
1,,5.6382687034783885e-06,,1.4362671208800748e-05,,5049,
,,,,,5.638268590217985e-06,5099,
1,,5.6382687034783885e-06,,1.3627802218252327e-05,,5099,
,,,,,5.638268590217985e-06,5149,
1,,5.6382687034783885e-06,,1.714435529720504e-05,,5149,
,,,,,5.638268590217985e-06,5199,
1,,5.6382687034783885e-06,,1.6293328371830285e-05,,5199,
,,,,,5.638268590217985e-06,5249,
1,,5.6382687034783885e-06,,1.3834546734869946e-05,,5249,
,,,,,5.638268590217985e-06,5299,
1,,5.6382687034783885e-06,,1.4911259313521441e-05,,5299,
,,,,,5.638268590217985e-06,5349,
1,,5.6382687034783885e-06,,1.681092362559866e-05,,5349,
,,,,,5.638268590217985e-06,5399,
1,,5.6382687034783885e-06,,1.5113353583728895e-05,,5399,
,,,,,5.638268590217985e-06,5449,
1,,5.6382687034783885e-06,,1.5557398000964895e-05,,5449,
,,,,,5.638268590217985e-06,5499,
1,,5.6382687034783885e-06,,1.6553471141378395e-05,,5499,
,,,,,5.638268590217985e-06,5549,
1,,5.6382687034783885e-06,,1.7762615243555047e-05,,5549,
,,,,,5.638268590217985e-06,5599,
1,,5.6382687034783885e-06,,1.7266731447307393e-05,,5599,
1,,,,,,5599,0.023305561393499374
1,5.63845424039755e-06,,1.767435242072679e-05,,,5599,
,,,,,4.848656378147825e-06,5649,
2,,4.8486563173355535e-06,,1.7038435544236563e-05,,5649,
,,,,,4.848656378147825e-06,5699,
2,,4.8486563173355535e-06,,1.3958722774987109e-05,,5699,
,,,,,4.848656378147825e-06,5749,
2,,4.8486563173355535e-06,,1.4699430721520912e-05,,5749,
,,,,,4.848656378147825e-06,5799,
2,,4.8486563173355535e-06,,1.5006609828560613e-05,,5799,
,,,,,4.848656378147825e-06,5849,
2,,4.8486563173355535e-06,,1.4714577446284238e-05,,5849,
,,,,,4.848656378147825e-06,5899,
2,,4.8486563173355535e-06,,1.7003343600663356e-05,,5899,
,,,,,4.848656378147825e-06,5949,
2,,4.8486563173355535e-06,,1.6412304830737412e-05,,5949,
,,,,,4.848656378147825e-06,5999,
2,,4.8486563173355535e-06,,1.7267620933125727e-05,,5999,
,,,,,4.848656378147825e-06,6049,
2,,4.8486563173355535e-06,,2.0262306861695834e-05,,6049,
,,,,,4.848656378147825e-06,6099,
2,,4.8486563173355535e-06,,1.934931606228929e-05,,6099,
,,,,,4.848656378147825e-06,6149,
2,,4.8486563173355535e-06,,1.9023515051230788e-05,,6149,
,,,,,4.848656378147825e-06,6199,
