epoch,learning_rate,learning_rate_step,loss_step,step
,5.588466476285047e-06,,,49
0,,5.5884665925987065e-06,1.4360148906707764,49
,7.112090482879686e-06,,,99
0,,7.11209031578619e-06,0.9439703822135925,99
,8.825538814679763e-06,,,149
0,,8.825539225654211e-06,0.6146595478057861,149
,9.890331983548738e-06,,,199
0,,9.89033196674427e-06,0.3778716027736664,199
,9.99999835362104e-06,,,249
0,,9.999997928389348e-06,0.2505432069301605,249
,9.999987888043327e-06,,,299
0,,9.999987923947629e-06,0.1679849475622177,299
,9.999967767895224e-06,,,349
0,,9.99996791506419e-06,0.12410543113946915,349
,9.999937993217624e-06,,,399
0,,9.999937901739031e-06,0.10243548452854156,399
,9.999898564071046e-06,,,449
0,,9.999898793466855e-06,0.0830559954047203,449
,9.99984948053563e-06,,,499
0,,9.999849680752959e-06,0.0758609026670456,499
,9.99979074271114e-06,,,549
0,,9.999790563597344e-06,0.06838961690664291,549
,9.999722350716967e-06,,,599
0,,9.999722351494711e-06,0.05715624615550041,599
,9.999644304692119e-06,,,649
0,,9.999644134950358e-06,0.058971282094717026,649
,9.999556604795226e-06,,,699
0,,9.999556823458988e-06,0.04991869255900383,699
,9.999459251204547e-06,,,749
0,,9.999459507525899e-06,0.05046607181429863,749
,9.999352244117953e-06,,,799
0,,9.99935218715109e-06,0.04660002887248993,799
,9.999235583752942e-06,,,849
0,,9.999235771829262e-06,0.04154501110315323,849
,9.999109270346633e-06,,,899
0,,9.999109352065716e-06,0.035915862768888474,899
,9.998973304155763e-06,,,949
0,,9.99897292786045e-06,0.037623584270477295,949
,9.998827685456692e-06,,,999
0,,9.998827408708166e-06,0.03753262385725975,999
,9.998672414545392e-06,,,1049
0,,9.998672794608865e-06,0.03767974302172661,1049
,9.998507491737461e-06,,,1099
0,,9.998507266573142e-06,0.03368678689002991,1099
,9.998332917368112e-06,,,1149
0,,9.998332643590402e-06,0.030462374910712242,1149
,9.998148691792175e-06,,,1199
0,,9.998148925660644e-06,0.031744249165058136,1199
,9.997954815384097e-06,,,1249
0,,9.997955203289166e-06,0.029497135430574417,1249
,9.997751288537944e-06,,,1299
0,,9.997751476475969e-06,0.02650417760014534,1299
,9.997538111667389e-06,,,1349
0,,9.997537745221052e-06,0.024586647748947144,1349
,9.997315285205727e-06,,,1399
0,,9.997314919019118e-06,0.02811408042907715,1399
,9.99708280960586e-06,,,1449
0,,9.997082997870166e-06,0.025622619315981865,1449
,9.996840685340309e-06,,,1499
0,,9.996841072279494e-06,0.022145221009850502,1499
,9.996588912901201e-06,,,1549
0,,9.996589142247103e-06,0.023254936560988426,1549
,9.996327492800276e-06,,,1599
0,,9.996327207772993e-06,0.023079514503479004,1599
,9.996056425568882e-06,,,1649
0,,9.996056178351864e-06,0.021825207397341728,1649
,9.995775711757974e-06,,,1699
0,,9.995776053983718e-06,0.02608473412692547,1699
