epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,6e-05,49,
0,,5.999999848427251e-05,,0.27130308747291565,,49,
,,,,,6e-05,99,
0,,5.999999848427251e-05,,0.12310309708118439,,99,
,,,,,6e-05,149,
0,,5.999999848427251e-05,,0.0781487450003624,,149,
,,,,,6e-05,199,
0,,5.999999848427251e-05,,0.060721755027770996,,199,
,,,,,6e-05,249,
0,,5.999999848427251e-05,,0.04665939137339592,,249,
,,,,,6e-05,299,
0,,5.999999848427251e-05,,0.0405786857008934,,299,
,,,,,6e-05,349,
0,,5.999999848427251e-05,,0.0438973531126976,,349,
,,,,,6e-05,399,
0,,5.999999848427251e-05,,0.040650561451911926,,399,
,,,,,6e-05,449,
0,,5.999999848427251e-05,,0.032237809151411057,,449,
,,,,,6e-05,499,
0,,5.999999848427251e-05,,0.03692030906677246,,499,
,,,,,6e-05,549,
0,,5.999999848427251e-05,,0.03534786403179169,,549,
,,,,,6e-05,599,
0,,5.999999848427251e-05,,0.039914537221193314,,599,
,,,,,6e-05,649,
0,,5.999999848427251e-05,,0.04022539407014847,,649,
,,,,,6e-05,699,
0,,5.999999848427251e-05,,0.03424431011080742,,699,
,,,,,6e-05,749,
0,,5.999999848427251e-05,,0.033178117126226425,,749,
,,,,,6e-05,799,
0,,5.999999848427251e-05,,0.03443610668182373,,799,
,,,,,6e-05,849,
0,,5.999999848427251e-05,,0.030109737068414688,,849,
,,,,,6e-05,899,
0,,5.999999848427251e-05,,0.028154617175459862,,899,
,,,,,6e-05,949,
0,,5.999999848427251e-05,,0.032427407801151276,,949,
,,,,,6e-05,999,
0,,5.999999848427251e-05,,0.03265697509050369,,999,
,,,,,6e-05,1049,
0,,5.999999848427251e-05,,0.029624512419104576,,1049,
,,,,,6e-05,1099,
0,,5.999999848427251e-05,,0.035122718662023544,,1099,
,,,,,6e-05,1149,
0,,5.999999848427251e-05,,0.02564452961087227,,1149,
,,,,,6e-05,1199,
0,,5.999999848427251e-05,,0.03164394199848175,,1199,
,,,,,6e-05,1249,
0,,5.999999848427251e-05,,0.028121432289481163,,1249,
,,,,,6e-05,1299,
0,,5.999999848427251e-05,,0.029535537585616112,,1299,
,,,,,6e-05,1349,
0,,5.999999848427251e-05,,0.028711998835206032,,1349,
,,,,,6e-05,1399,
0,,5.999999848427251e-05,,0.023791896179318428,,1399,
,,,,,6e-05,1449,
0,,5.999999848427251e-05,,0.02988450787961483,,1449,
,,,,,6e-05,1499,
0,,5.999999848427251e-05,,0.02736985683441162,,1499,
,,,,,6e-05,1549,
0,,5.999999848427251e-05,,0.026001963764429092,,1549,
,,,,,6e-05,1599,
0,,5.999999848427251e-05,,0.027467532083392143,,1599,
,,,,,6e-05,1649,
0,,5.999999848427251e-05,,0.02768528461456299,,1649,
,,,,,6e-05,1699,
0,,5.999999848427251e-05,,0.028090758249163628,,1699,
,,,,,6e-05,1749,
0,,5.999999848427251e-05,,0.025983935222029686,,1749,
,,,,,6e-05,1799,
0,,5.999999848427251e-05,,0.029792293906211853,,1799,
,,,,,6e-05,1849,
0,,5.999999848427251e-05,,0.033005502074956894,,1849,
,,,,,6e-05,1899,
0,,5.999999848427251e-05,,0.028305863961577415,,1899,
,,,,,6e-05,1949,
0,,5.999999848427251e-05,,0.024309206753969193,,1949,
,,,,,6e-05,1999,
0,,5.999999848427251e-05,,0.02544083632528782,,1999,
,,,,,6e-05,2049,
0,,5.999999848427251e-05,,0.026141172274947166,,2049,
,,,,,6e-05,2099,
0,,5.999999848427251e-05,,0.024972490966320038,,2099,
,,,,,6e-05,2149,
0,,5.999999848427251e-05,,0.02675139345228672,,2149,
,,,,,6e-05,2199,
0,,5.999999848427251e-05,,0.022699540480971336,,2199,
,,,,,6e-05,2249,
0,,5.999999848427251e-05,,0.029806194826960564,,2249,
,,,,,6e-05,2299,
0,,5.999999848427251e-05,,0.02703041210770607,,2299,
,,,,,6e-05,2349,
0,,5.999999848427251e-05,,0.027178674936294556,,2349,
,,,,,6e-05,2399,
0,,5.999999848427251e-05,,0.02831895463168621,,2399,
,,,,,6e-05,2449,
0,,5.999999848427251e-05,,0.024962596595287323,,2449,
,,,,,6e-05,2499,
0,,5.999999848427251e-05,,0.02609519101679325,,2499,
,,,,,6e-05,2549,
0,,5.999999848427251e-05,,0.0260869599878788,,2549,
,,,,,6e-05,2599,
0,,5.999999848427251e-05,,0.028261085972189903,,2599,
,,,,,6e-05,2649,
0,,5.999999848427251e-05,,0.024298984557390213,,2649,
,,,,,6e-05,2699,
0,,5.999999848427251e-05,,0.029702886939048767,,2699,
,,,,,6e-05,2749,
0,,5.999999848427251e-05,,0.02530810795724392,,2749,
,,,,,6e-05,2799,
0,,5.999999848427251e-05,,0.021987183019518852,,2799,
,,,,,6e-05,2849,
0,,5.999999848427251e-05,,0.02863280288875103,,2849,
,,,,,6e-05,2899,
0,,5.999999848427251e-05,,0.025156110525131226,,2899,
,,,,,6e-05,2949,
0,,5.999999848427251e-05,,0.02884463034570217,,2949,
,,,,,6e-05,2999,
0,,5.999999848427251e-05,,0.028123557567596436,,2999,
,,,,,6e-05,3049,
0,,5.999999848427251e-05,,0.02760068140923977,,3049,
,,,,,6e-05,3099,
0,,5.999999848427251e-05,,0.023794930428266525,,3099,
,,,,,6e-05,3149,
0,,5.999999848427251e-05,,0.03140895441174507,,3149,
,,,,,6e-05,3199,
0,,5.999999848427251e-05,,0.026305506005883217,,3199,
,,,,,6e-05,3249,
0,,5.999999848427251e-05,,0.02908484637737274,,3249,
,,,,,6e-05,3299,
0,,5.999999848427251e-05,,0.0257213544100523,,3299,
,,,,,6e-05,3349,
0,,5.999999848427251e-05,,0.021055489778518677,,3349,
,,,,,6e-05,3399,
0,,5.999999848427251e-05,,0.029643012210726738,,3399,
,,,,,6e-05,3449,
0,,5.999999848427251e-05,,0.024932121858000755,,3449,
,,,,,6e-05,3499,
0,,5.999999848427251e-05,,0.027856890112161636,,3499,
,,,,,6e-05,3549,
0,,5.999999848427251e-05,,0.026926174759864807,,3549,
,,,,,6e-05,3599,
0,,5.999999848427251e-05,,0.025973964482545853,,3599,
,,,,,6e-05,3649,
0,,5.999999848427251e-05,,0.024715542793273926,,3649,
,,,,,6e-05,3699,
0,,5.999999848427251e-05,,0.025368770584464073,,3699,
,,,,,6e-05,3749,
0,,5.999999848427251e-05,,0.02375359646975994,,3749,
,,,,,6e-05,3799,
0,,5.999999848427251e-05,,0.03101283870637417,,3799,
,,,,,6e-05,3849,
0,,5.999999848427251e-05,,0.028204217553138733,,3849,
,,,,,6e-05,3899,
0,,5.999999848427251e-05,,0.02668755315244198,,3899,
,,,,,6e-05,3949,
0,,5.999999848427251e-05,,0.022998958826065063,,3949,
,,,,,6e-05,3999,
0,,5.999999848427251e-05,,0.02461104840040207,,3999,
,,,,,6e-05,4049,
0,,5.999999848427251e-05,,0.025266414508223534,,4049,
,,,,,6e-05,4099,
0,,5.999999848427251e-05,,0.02612929977476597,,4099,
,,,,,6e-05,4149,
0,,5.999999848427251e-05,,0.028229594230651855,,4149,
,,,,,6e-05,4199,
0,,5.999999848427251e-05,,0.02474866807460785,,4199,
,,,,,6e-05,4249,
0,,5.999999848427251e-05,,0.025631433352828026,,4249,
,,,,,6e-05,4299,
0,,5.999999848427251e-05,,0.02791850082576275,,4299,
,,,,,6e-05,4349,
0,,5.999999848427251e-05,,0.025905955582857132,,4349,
,,,,,6e-05,4399,
0,,5.999999848427251e-05,,0.023313939571380615,,4399,
,,,,,6e-05,4449,
0,,5.999999848427251e-05,,0.025709450244903564,,4449,
,,,,,6e-05,4499,
0,,5.999999848427251e-05,,0.026636630296707153,,4499,
,,,,,6e-05,4549,
0,,5.999999848427251e-05,,0.023190049454569817,,4549,
,,,,,6e-05,4599,
0,,5.999999848427251e-05,,0.024520931765437126,,4599,
,,,,,6e-05,4649,
0,,5.999999848427251e-05,,0.023649660870432854,,4649,
,,,,,6e-05,4699,
0,,5.999999848427251e-05,,0.027012640610337257,,4699,
,,,,,6e-05,4749,
0,,5.999999848427251e-05,,0.027547327801585197,,4749,
,,,,,6e-05,4799,
0,,5.999999848427251e-05,,0.023014482110738754,,4799,
,,,,,6e-05,4849,
0,,5.999999848427251e-05,,0.03304635360836983,,4849,
,,,,,6e-05,4899,
