epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,2.5253255557465323e-05,,,,,49,
0,,,2.5253255444113165e-05,,1.1718438863754272,49,
,2.603021541006757e-05,,,,,99,
0,,,2.6030214939964935e-05,,1.136078119277954,99,
,2.7320058583291514e-05,,,,,149,
0,,,2.73200585070299e-05,,1.1090161800384521,149,
,2.9104645703482976e-05,,,,,199,
0,,,2.9104645363986492e-05,,1.083003044128418,199,
,3.135887969429685e-05,,,,,249,
0,,,3.1358878914033994e-05,,1.0210230350494385,249,
,3.4051058722896286e-05,,,,,299,
0,,,3.405105962883681e-05,,0.8538370132446289,299,
,3.7143322030425106e-05,,,,,349,
0,,,3.714332342497073e-05,,0.8316319584846497,349,
,4.059218237693289e-05,,,,,399,
0,,,4.059218190377578e-05,,0.8235182166099548,399,
,4.434913761285209e-05,,,,,449,
0,,,4.434913716977462e-05,,0.7934306263923645,449,
,4.836135277635083e-05,,,,,499,
0,,,4.836135121877305e-05,,0.7385579943656921,499,
,5.2572403124063025e-05,,,,,549,
0,,,5.257240263745189e-05,,0.7405231595039368,549,
,5.69230676457764e-05,,,,,599,
0,,,5.692306876881048e-05,,0.7480045557022095,599,
,6.135216190369135e-05,,,,,649,
0,,,6.135216244729236e-05,,0.7127634882926941,649,
,6.57973984838325e-05,,,,,699,
0,,,6.579740147572011e-05,,0.7982727885246277,699,
,7.019626295887851e-05,,,,,749,
0,,,7.019626355031505e-05,,0.7424274682998657,749,
,7.448689304353505e-05,,,,,799,
0,,,7.448689575539902e-05,,0.7255117297172546,799,
,7.8608948578678e-05,,,,,849,
0,,,7.860895129851997e-05,,0.6927054524421692,849,
,8.250446010947173e-05,,,,,899,
0,,,8.25044626253657e-05,,0.7101263999938965,899,
,8.611864412370474e-05,,,,,949,
0,,,8.611864177510142e-05,,0.7573017477989197,949,
,8.940067348545064e-05,,,,,999,
0,,,8.940067345974967e-05,,0.7172644734382629,999,
,9.230439222926144e-05,,,,,1049,
0,,,9.230439172824845e-05,,0.6963422894477844,1049,
,9.478896466257073e-05,,,,,1099,
0,,,9.478896390646696e-05,,0.6828626394271851,1099,
,9.681944964782452e-05,,,,,1149,
0,,,9.68194508459419e-05,,0.7138051986694336,1149,
,9.836729198807226e-05,,,,,1199,
0,,,9.83672944130376e-05,,0.6625097393989563,1199,
,9.941072400554478e-05,,,,,1249,
0,,,9.941072494257241e-05,,0.6783482432365417,1249,
,9.993507166572332e-05,,,,,1299,
0,,,9.993507410399616e-05,,0.6732212901115417,1299,
,9.999999965938583e-05,,,,,1349,
