epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,3.338958122177738e-06,,,,,22099,
1,,,3.3389580949005904e-06,,0.008549024350941181,22099,
,3.329257837216289e-06,,,,,22149,
1,,,3.329257879158831e-06,,0.009272176772356033,22149,
,3.3195571745496213e-06,,,,,22199,
1,,,3.319557208669721e-06,,0.010262745432555676,22199,
,3.309856259408825e-06,,,,,22249,
1,,,3.3098563108069357e-06,,0.008213835768401623,22249,
,3.3001552170282543e-06,,,,,22299,
1,,,3.3001551855704747e-06,,0.009613103233277798,22299,
,3.290454172643902e-06,,,,,22349,
1,,,3.2904540603340138e-06,,0.007906786166131496,22349,
,3.2807532514917906e-06,,,,,22399,
1,,,3.2807531624712283e-06,,0.009421308524906635,22399,
,3.2710525788063496e-06,,,,,22449,
1,,,3.2710524919821182e-06,,0.007964449003338814,22449,
,3.2613522798188014e-06,,,,,22499,
1,,,3.261352276240359e-06,,0.008889834396541119,22499,
,3.251652479755542e-06,,,,,22549,
1,,,3.2516525152459508e-06,,0.008692684583365917,22549,
,3.2419533038365316e-06,,,,,22599,
1,,,3.2419532089988934e-06,,0.008176522329449654,22599,
,3.232254877273668e-06,,,,,22649,
1,,,3.2322548122465378e-06,,0.008695880882441998,22649,
,3.2225573252691773e-06,,,,,22699,
1,,,3.222557324988884e-06,,0.00933945830911398,22699,
,3.2128607730139948e-06,,,,,22749,
1,,,3.212860747225932e-06,,0.010587610304355621,22749,
,3.203165345686151e-06,,,,,22799,
1,,,3.203165306331357e-06,,0.009069317951798439,22799,
,3.1934711684491524e-06,,,,,22849,
1,,,3.193471229678835e-06,,0.008736087940633297,22849,
,3.183778366450368e-06,,,,,22899,
1,,,3.18377828989469e-06,,0.009037031792104244,22899,
,3.1740870648194132e-06,,,,,22949,
1,,,3.1740871690999484e-06,,0.00968922395259142,22949,
,3.1643973886665344e-06,,,,,22999,
1,,,3.1643974125472596e-06,,0.008841372095048428,22999,
,3.154709463080994e-06,,,,,23049,
1,,,3.1547094749839744e-06,,0.009233149699866772,23049,
,3.1450234131294534e-06,,,,,23099,
1,,,3.1450233564100927e-06,,0.008427630178630352,23099,
,3.135339363854364e-06,,,,,23149,
1,,,3.13533928419929e-06,,0.009083880111575127,23149,
,3.1256574402723467e-06,,,,,23199,
1,,,3.1256574857252417e-06,,0.008305560797452927,23199,
,3.1159777673725817e-06,,,,,23249,
1,,,3.1159777336142724e-06,,0.009938685223460197,23249,
,3.1063004701151927e-06,,,,,23299,
1,,,3.106300482613733e-06,,0.008831413462758064,23299,
,3.0966256734296367e-06,,,,,23349,
1,,,3.0966257327236235e-06,,0.008570472709834576,23349,
,3.08695350221309e-06,,,,,23399,
1,,,3.086953483943944e-06,,0.009105508215725422,23399,
,3.077284081328832e-06,,,,,23449,
1,,,3.077284191022045e-06,,0.007630875799804926,23449,
,3.067617535604638e-06,,,,,23499,
1,,,3.0676176265842514e-06,,0.007680912502110004,23499,
,3.0579539898311706e-06,,,,,23549,
1,,,3.0579540180042386e-06,,0.007987309247255325,23549,
,3.0482935687603574e-06,,,,,23599,
1,,,3.048293592655682e-06,,0.00836182665079832,23599,
,3.03863639710379e-06,,,,,23649,
1,,,3.0386363505385816e-06,,0.008176343515515327,23649,
,3.028982599531116e-06,,,,,23699,
1,,,3.028982519026613e-06,,0.009641682729125023,23699,
,3.01933230066842e-06,,,,,23749,
