epoch,learning_rate,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,step,val_loss
,8.058342172517569e-05,,,,,198749,
9,,,8.058342064032331e-05,,0.03700971230864525,198749,
,8.057431826589062e-05,,,,,198799,
9,,,8.057431841734797e-05,,0.03606169670820236,198799,
,8.056521322153994e-05,,,,,198849,
9,,,8.056521619437262e-05,,0.03718390688300133,198849,
,8.055610659263773e-05,,,,,198899,
9,,,8.055610669543967e-05,,0.031036904081702232,198899,
,8.054699837969815e-05,,,,,198949,
9,,,8.054699719650671e-05,,0.03665787726640701,198949,
,8.053788858323543e-05,,,,,198999,
9,,,8.053788769757375e-05,,0.04887617379426956,198999,
,8.052877720376392e-05,,,,,199049,
9,,,8.05287781986408e-05,,0.03587234765291214,199049,
,8.051966424179805e-05,,,,,199099,
9,,,8.051966142375022e-05,,0.033056940883398056,199099,
,8.051054969785231e-05,,,,,199149,
9,,,8.051055192481726e-05,,0.030079388990998268,199149,
,8.050143357244133e-05,,,,,199199,
9,,,8.050143514992669e-05,,0.039828430861234665,199199,
,8.04923158660798e-05,,,,,199249,
9,,,8.049231837503612e-05,,0.02732939086854458,199249,
,8.048319657928247e-05,,,,,199299,
9,,,8.048319432418793e-05,,0.03845667466521263,199299,
,8.047407571256426e-05,,,,,199349,
9,,,8.047407754929736e-05,,0.038299817591905594,199349,
,8.046495326644009e-05,,,,,199399,
9,,,8.046495349844918e-05,,0.026684528216719627,199399,
,8.045582924142504e-05,,,,,199449,
9,,,8.045582944760099e-05,,0.0347350612282753,199449,
,8.044670363803423e-05,,,,,199499,
9,,,8.04467053967528e-05,,0.03216778114438057,199499,
,8.04375764567829e-05,,,,,199549,
9,,,8.0437574069947e-05,,0.030155008658766747,199549,
,8.042844769818634e-05,,,,,199599,
9,,,8.042845001909882e-05,,0.03319264575839043,199599,
,8.041931736276e-05,,,,,199649,
9,,,8.041931869229302e-05,,0.033035364001989365,199649,
,8.041018545101934e-05,,,,,199699,
9,,,8.041018736548722e-05,,0.03476982191205025,199699,
,8.040105196347996e-05,,,,,199749,
9,,,8.04010487627238e-05,,0.04341970756649971,199749,
,8.039191690065754e-05,,,,,199799,
9,,,8.0391917435918e-05,,0.03205195814371109,199799,
,8.038278026306784e-05,,,,,199849,
9,,,8.038277883315459e-05,,0.03827670216560364,199849,
,8.037364205122668e-05,,,,,199899,
9,,,8.037364023039117e-05,,0.0347130112349987,199899,
,8.036450226565003e-05,,,,,199949,
9,,,8.036450162762776e-05,,0.027736661955714226,199949,
,8.035536090685392e-05,,,,,199999,
9,,,8.035536302486435e-05,,0.03568137809634209,199999,
,8.034621797535446e-05,,,,,200049,
9,,,8.034621714614332e-05,,0.03684094548225403,200049,
,8.033707347166785e-05,,,,,200099,
9,,,8.033707126742229e-05,,0.027624180540442467,200099,
,8.032792739631041e-05,,,,,200149,
9,,,8.032792538870126e-05,,0.03796466812491417,200149,
,8.03187797497985e-05,,,,,200199,
9,,,8.031877950998023e-05,,0.03675992414355278,200199,
,8.030963053264859e-05,,,,,200249,
9,,,8.03096336312592e-05,,0.033619847148656845,200249,
,8.030047974537727e-05,,,,,200299,
9,,,8.030048047658056e-05,,0.038485344499349594,200299,
,8.029132738850115e-05,,,,,200349,
9,,,8.029132732190192e-05,,0.04161341115832329,200349,
,8.028217346253699e-05,,,,,200399,
9,,,8.028217416722327e-05,,0.039853621274232864,200399,
,8.027301796800163e-05,,,,,200449,
9,,,8.027302101254463e-05,,0.029327651485800743,200449,
,8.026386090541197e-05,,,,,200499,
9,,,8.026386058190838e-05,,0.0387415774166584,200499,
,8.025470227528501e-05,,,,,200549,
9,,,8.025470015127212e-05,,0.028460128232836723,200549,
,8.024554207813786e-05,,,,,200599,
9,,,8.024553972063586e-05,,0.029161591082811356,200599,
,8.023638031448768e-05,,,,,200649,
9,,,8.02363792899996e-05,,0.03144317865371704,200649,
,8.022721698485176e-05,,,,,200699,
9,,,8.022721885936335e-05,,0.039369743317365646,200699,
,8.021805208974744e-05,,,,,200749,
9,,,8.021805115276948e-05,,0.03633217513561249,200749,
,8.020888562969218e-05,,,,,200799,
9,,,8.02088834461756e-05,,0.031244901940226555,200799,
,8.01997176052035e-05,,,,,200849,
9,,,8.019971573958173e-05,,0.03677886724472046,200849,
,8.019054801679906e-05,,,,,200899,
9,,,8.019054803298786e-05,,0.0324215404689312,200899,
,8.018137686499652e-05,,,,,200949,
9,,,8.018138032639399e-05,,0.029516780748963356,200949,
,8.017220415031372e-05,,,,,200999,
9,,,8.01722053438425e-05,,0.042057208716869354,200999,
,8.016302987326854e-05,,,,,201049,
9,,,8.016303036129102e-05,,0.04795413836836815,201049,
,8.015385403437895e-05,,,,,201099,
9,,,8.015385537873954e-05,,0.038694776594638824,201099,
,8.014467663416298e-05,,,,,201149,
9,,,8.014467312023044e-05,,0.03400260955095291,201149,
,8.013549767313884e-05,,,,,201199,
9,,,8.013549813767895e-05,,0.02782214619219303,201199,
,8.012631715182475e-05,,,,,201249,
9,,,8.012631587916985e-05,,0.03173306584358215,201249,
,8.011713507073904e-05,,,,,201299,
9,,,8.011713362066075e-05,,0.03330004960298538,201299,
,8.010795143040012e-05,,,,,201349,
9,,,8.010795136215165e-05,,0.05880730226635933,201349,
,8.00987662313265e-05,,,,,201399,
9,,,8.009876910364255e-05,,0.034429799765348434,201399,
,8.008957947403675e-05,,,,,201449,
9,,,8.008957956917584e-05,,0.02567792497575283,201449,
,8.008039115904959e-05,,,,,201499,
9,,,8.008039003470913e-05,,0.030969811603426933,201499,
,8.007120128688378e-05,,,,,201549,
9,,,8.007120050024241e-05,,0.030769621953368187,201549,
,8.006200985805816e-05,,,,,201599,
9,,,8.00620109657757e-05,,0.03659278154373169,201599,
,8.005281687309167e-05,,,,,201649,
9,,,8.005281415535137e-05,,0.029127663001418114,201649,
,8.004362233250337e-05,,,,,201699,
9,,,8.004362462088466e-05,,0.03880830109119415,201699,
,8.003442623681235e-05,,,,,201749,
9,,,8.003442781046033e-05,,0.034974779933691025,201749,
,8.002522858653785e-05,,,,,201799,
9,,,8.0025231000036e-05,,0.035778582096099854,201799,
,8.001602938219914e-05,,,,,201849,
9,,,8.001602691365406e-05,,0.031874071806669235,201849,
,8.000682862431561e-05,,,,,201899,
9,,,8.000683010322973e-05,,0.029561465606093407,201899,
,7.999762631340674e-05,,,,,201949,
9,,,7.999762601684779e-05,,0.03482260927557945,201949,
,7.998842244999208e-05,,,,,201999,
9,,,7.998842193046585e-05,,0.031814198940992355,201999,
,7.997921703459128e-05,,,,,202049,
9,,,7.99792178440839e-05,,0.036128658801317215,202049,
,7.997001006772409e-05,,,,,202099,
9,,,7.997000648174435e-05,,0.029172832146286964,202099,
,7.99608015499103e-05,,,,,202149,
9,,,7.996080239536241e-05,,0.04025706276297569,202149,
,7.995159148166984e-05,,,,,202199,
9,,,7.995159103302285e-05,,0.032607223838567734,202199,
,7.99423798635227e-05,,,,,202249,
9,,,7.99423796706833e-05,,0.027360904961824417,202249,
,7.993316669598897e-05,,,,,202299,
9,,,7.993316830834374e-05,,0.03842102736234665,202299,
,7.992395197958881e-05,,,,,202349,
9,,,7.992394967004657e-05,,0.06621495634317398,202349,
,7.99147357148425e-05,,,,,202399,
9,,,7.991473830770701e-05,,0.05984936282038689,202399,
,7.990551790227039e-05,,,,,202449,
9,,,7.990551966940984e-05,,0.03826797753572464,202449,
,7.989629854239288e-05,,,,,202499,
9,,,7.989630103111267e-05,,0.03466319665312767,202499,
,7.988707763573052e-05,,,,,202549,
9,,,7.988707511685789e-05,,0.04012088105082512,202549,
,7.98778551828039e-05,,,,,202599,
9,,,7.987785647856072e-05,,0.0319688618183136,202599,
,7.986863118413374e-05,,,,,202649,
9,,,7.986863056430593e-05,,0.033004701137542725,202649,
,7.98594056402408e-05,,,,,202699,
9,,,7.985940465005115e-05,,0.03650837764143944,202699,
,7.985017855164596e-05,,,,,202749,
9,,,7.985017873579636e-05,,0.03441553935408592,202749,
,7.984094991887019e-05,,,,,202799,
