epoch,learning_rate,learning_rate_step,loss_step,step
,7.575976667239598e-05,,,49
0,,7.57597663323395e-05,1.4203823804855347,49
,7.809064623020268e-05,,,99
0,,7.809064845787361e-05,1.3735073804855347,99
,8.196017574987451e-05,,,149
0,,8.19601773400791e-05,1.2371721267700195,149
,8.731393711044889e-05,,,199
0,,8.731393609195948e-05,0.8971073031425476,199
,9.407663908289057e-05,,,249
0,,9.407664038008079e-05,0.9944934844970703,249
,0.00010215317616868883,,,299
0,,0.00010215317888651043,0.7778834700584412,299
,0.0001114299660912753,,,349
0,,0.00011142996663693339,0.8527960181236267,349
,0.00012177654713079866,,,399
0,,0.00012177654571132734,0.7685458660125732,399
,0.00013304741283855624,,,449
0,,0.00013304741878528148,0.8194869160652161,449
,0.00014508405832905247,,,499
0,,0.00014508406457025558,0.7974132299423218,499
,0.00015771720937218905,,,549
0,,0.00015771720791235566,0.7257540822029114,549
,0.00017076920293732916,,,599
0,,0.00017076919903047383,0.704866349697113,599
,0.000184056485711074,,,649
0,,0.00018405648006591946,0.7301902174949646,649
,0.00019739219545149744,,,699
0,,0.0001973921898752451,0.6458433270454407,699
,0.00021058878887663554,,,749
0,,0.00021058878337498754,0.8385958075523376,749
,0.00022346067913060514,,,799
0,,0.00022346067999023944,0.7322012782096863,799
,0.00023582684573603398,,,849
0,,0.00023582683934364468,0.6924103498458862,849
,0.0002475133803284151,,,899
0,,0.0002475133806001395,0.6890712976455688,899
,0.00025835593237111417,,,949
0,,0.00025835592532530427,0.7358492016792297,949
,0.0002682020204563519,,,999
0,,0.0002682020131032914,0.7062225341796875,999
,0.00027691317668778425,,,1049
0,,0.00027691316790878773,0.7252854704856873,1049
,0.0002843668939877121,,,1099
0,,0.0002843668917194009,0.7351404428482056,1099
,0.0002904583489434735,,,1149
0,,0.0002904583525378257,0.6686687469482422,1149
,0.0002951018759642167,,,1199
0,,0.00029510186868719757,0.6986797451972961,1199
,0.0002982321720166343,,,1249
0,,0.000298232160275802,0.6769170761108398,1249
,0.00029980521499716996,,,1299
0,,0.0002998052223119885,0.7224260568618774,1299
,0.0002999999989781575,,,1349
0,,0.00029999998514540493,0.6575974822044373,1349
,0.0002999999909004784,,,1399
0,,0.00029999998514540493,0.6888303160667419,1399
,0.0002999999747773026,,,1449
0,,0.00029999998514540493,0.6909224390983582,1449
,0.0002999999506086311,,,1499
0,,0.0002999999560415745,0.839002251625061,1499
,0.00029999991839446525,,,1549
0,,0.000299999926937744,0.7274779677391052,1549
,0.0002999998781348068,,,1599
0,,0.0002999998687300831,0.6921701431274414,1599
,0.00029999982982965807,,,1649
0,,0.00029999983962625265,0.6655866503715515,1649
,0.00029999977347902184,,,1699
0,,0.00029999978141859174,0.6406857967376709,1699
,0.00029999970908290113,,,1749
0,,0.0002999997232109308,0.6317979097366333,1749
,0.00029999963664129975,,,1799
0,,0.00029999963589943945,0.6575554013252258,1799
,0.00029999955615422175,,,1849
0,,0.0002999995485879481,0.6145636439323425,1849
,0.0002999994676216716,,,1899
0,,0.0002999994612764567,0.6449379324913025,1899
,0.0002999993710436543,,,1949
0,,0.00029999937396496534,0.6212632060050964,1949
,0.0002999992664201754,,,1999
0,,0.0002999992575496435,0.6131500601768494,1999
,0.0002999991537512407,,,2049
0,,0.0002999991411343217,nan,2049
,0.0002999990330368567,,,2099
0,,0.00029999902471899986,nan,2099
,0.00029999890427703004,,,2149
0,,0.00029999890830367804,nan,2149
,0.0002999987674717681,,,2199
0,,0.00029999876278452575,nan,2199
,0.0002999986226210786,,,2249
0,,0.00029999861726537347,nan,2249
,0.0002999984697249697,,,2299
0,,0.0002999984717462212,nan,2299
,0.00029999830878345003,,,2349
0,,0.00029999829712323844,nan,2349
,0.0002999981397965287,,,2399
0,,0.00029999815160408616,nan,2399
