epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,0.0006,49,
0,,0.0006000000284984708,,0.9271566271781921,,49,
,,,,,0.0006,99,
0,,0.0006000000284984708,,0.8083605170249939,,99,
,,,,,0.0006,149,
0,,0.0006000000284984708,,0.7103976607322693,,149,
,,,,,0.0006,199,
0,,0.0006000000284984708,,0.7273169159889221,,199,
,,,,,0.0006,249,
0,,0.0006000000284984708,,0.7013581991195679,,249,
,,,,,0.0006,299,
0,,0.0006000000284984708,,0.6856288313865662,,299,
,,,,,0.0006,349,
0,,0.0006000000284984708,,0.6862310171127319,,349,
,,,,,0.0006,399,
0,,0.0006000000284984708,,0.6715156435966492,,399,
,,,,,0.0006,449,
0,,0.0006000000284984708,,0.6408621072769165,,449,
,,,,,0.0006,499,
0,,0.0006000000284984708,,0.602142333984375,,499,
,,,,,0.0006,549,
0,,0.0006000000284984708,,0.6114639639854431,,549,
,,,,,0.0006,599,
0,,0.0006000000284984708,,0.5431836843490601,,599,
,,,,,0.0006,649,
0,,0.0006000000284984708,,0.5626769661903381,,649,
,,,,,0.0006,699,
0,,0.0006000000284984708,,0.5858069062232971,,699,
,,,,,0.0006,749,
0,,0.0006000000284984708,,0.5621277093887329,,749,
,,,,,0.0006,799,
0,,0.0006000000284984708,,0.5332797169685364,,799,
,,,,,0.0006,849,
0,,0.0006000000284984708,,0.5189622640609741,,849,
,,,,,0.0006,899,
0,,0.0006000000284984708,,0.5237310528755188,,899,
,,,,,0.0006,949,
0,,0.0006000000284984708,,0.5446202754974365,,949,
,,,,,0.0006,999,
0,,0.0006000000284984708,,0.5027580261230469,,999,
,,,,,0.0006,1049,
0,,0.0006000000284984708,,0.5107168555259705,,1049,
,,,,,0.0006,1099,
0,,0.0006000000284984708,,0.48691025376319885,,1099,
,,,,,0.0006,1149,
0,,0.0006000000284984708,,0.49547114968299866,,1149,
,,,,,0.0006,1199,
0,,0.0006000000284984708,,0.4972454607486725,,1199,
,,,,,0.0006,1249,
0,,0.0006000000284984708,,0.5059096217155457,,1249,
,,,,,0.0006,1299,
0,,0.0006000000284984708,,0.5313668847084045,,1299,
,,,,,0.0006,1349,
0,,0.0006000000284984708,,0.4851665496826172,,1349,
,,,,,0.0006,1399,
0,,0.0006000000284984708,,0.4934011399745941,,1399,
,,,,,0.0006,1449,
0,,0.0006000000284984708,,0.489283949136734,,1449,
,,,,,0.0006,1499,
0,,0.0006000000284984708,,0.4600709080696106,,1499,
,,,,,0.0006,1549,
0,,0.0006000000284984708,,0.45956850051879883,,1549,
,,,,,0.0006,1599,
0,,0.0006000000284984708,,0.4671742916107178,,1599,
,,,,,0.0006,1649,
0,,0.0006000000284984708,,0.5030755400657654,,1649,
,,,,,0.0006,1699,
0,,0.0006000000284984708,,0.4614686965942383,,1699,
,,,,,0.0006,1749,
0,,0.0006000000284984708,,0.4766576290130615,,1749,
,,,,,0.0006,1799,
0,,0.0006000000284984708,,0.44377803802490234,,1799,
,,,,,0.0006,1849,
0,,0.0006000000284984708,,0.45526987314224243,,1849,
,,,,,0.0006,1899,
0,,0.0006000000284984708,,0.4470674693584442,,1899,
,,,,,0.0006,1949,
0,,0.0006000000284984708,,0.44716736674308777,,1949,
,,,,,0.0006,1999,
0,,0.0006000000284984708,,0.44066181778907776,,1999,
,,,,,0.0006,2049,
0,,0.0006000000284984708,,0.4592386782169342,,2049,
,,,,,0.0006,2099,
0,,0.0006000000284984708,,0.45304328203201294,,2099,
,,,,,0.0006,2149,
0,,0.0006000000284984708,,0.4417142868041992,,2149,
,,,,,0.0006,2199,
0,,0.0006000000284984708,,0.4494779109954834,,2199,
,,,,,0.0006,2249,
0,,0.0006000000284984708,,0.46561479568481445,,2249,
,,,,,0.0006,2299,
0,,0.0006000000284984708,,0.4631740152835846,,2299,
,,,,,0.0006,2349,
0,,0.0006000000284984708,,0.451129287481308,,2349,
,,,,,0.0006,2399,
0,,0.0006000000284984708,,0.4112325608730316,,2399,
,,,,,0.0006,2449,
0,,0.0006000000284984708,,0.4523560702800751,,2449,
,,,,,0.0006,2499,
0,,0.0006000000284984708,,0.4148353636264801,,2499,
,,,,,0.0006,2549,
0,,0.0006000000284984708,,0.4342004954814911,,2549,
0,,,,,,2559,0.5929602980613708
0,0.000599981052801013,,0.5342293977737427,,,2559,
,,,,,0.0005980729319564537,2599,
1,,0.0005980729474686086,,0.44573211669921875,,2599,
,,,,,0.0005980729319564537,2649,
1,,0.0005980729474686086,,0.44492578506469727,,2649,
,,,,,0.0005980729319564537,2699,
1,,0.0005980729474686086,,0.40605685114860535,,2699,
,,,,,0.0005980729319564537,2749,
1,,0.0005980729474686086,,0.4591945707798004,,2749,
,,,,,0.0005980729319564537,2799,
1,,0.0005980729474686086,,0.4510211646556854,,2799,
,,,,,0.0005980729319564537,2849,
1,,0.0005980729474686086,,0.43184739351272583,,2849,
,,,,,0.0005980729319564537,2899,
1,,0.0005980729474686086,,0.42844119668006897,,2899,
