epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-SGD,step,val_loss
,,,,,5e-06,16149,
0,,4.999999873689376e-06,,0.005940691567957401,,16149,
,,,,,5e-06,16199,
0,,4.999999873689376e-06,,0.005826298147439957,,16199,
,,,,,5e-06,16249,
0,,4.999999873689376e-06,,0.005784300621598959,,16249,
,,,,,5e-06,16299,
0,,4.999999873689376e-06,,0.005670524667948484,,16299,
,,,,,5e-06,16349,
0,,4.999999873689376e-06,,0.005516409408301115,,16349,
,,,,,5e-06,16399,
0,,4.999999873689376e-06,,0.0056541236117482185,,16399,
,,,,,5e-06,16449,
0,,4.999999873689376e-06,,0.00549610611051321,,16449,
,,,,,5e-06,16499,
0,,4.999999873689376e-06,,0.004848002921789885,,16499,
,,,,,5e-06,16549,
0,,4.999999873689376e-06,,0.005670379381626844,,16549,
,,,,,5e-06,16599,
0,,4.999999873689376e-06,,0.005216083023697138,,16599,
,,,,,5e-06,16649,
0,,4.999999873689376e-06,,0.0055011906661093235,,16649,
,,,,,5e-06,16699,
0,,4.999999873689376e-06,,0.005732569377869368,,16699,
,,,,,5e-06,16749,
0,,4.999999873689376e-06,,0.005939592607319355,,16749,
,,,,,5e-06,16799,
0,,4.999999873689376e-06,,0.0051823933608829975,,16799,
,,,,,5e-06,16849,
0,,4.999999873689376e-06,,0.005318969953805208,,16849,
,,,,,5e-06,16899,
0,,4.999999873689376e-06,,0.0066864872351288795,,16899,
,,,,,5e-06,16949,
0,,4.999999873689376e-06,,0.005831740330904722,,16949,
,,,,,5e-06,16999,
0,,4.999999873689376e-06,,0.005724096670746803,,16999,
,,,,,5e-06,17049,
0,,4.999999873689376e-06,,0.0054039666429162025,,17049,
,,,,,5e-06,17099,
0,,4.999999873689376e-06,,0.006364850793033838,,17099,
,,,,,5e-06,17149,
0,,4.999999873689376e-06,,0.005516497418284416,,17149,
,,,,,5e-06,17199,
0,,4.999999873689376e-06,,0.005773412063717842,,17199,
,,,,,5e-06,17249,
0,,4.999999873689376e-06,,0.00543123297393322,,17249,
,,,,,5e-06,17299,
0,,4.999999873689376e-06,,0.0054355585016310215,,17299,
,,,,,5e-06,17349,
0,,4.999999873689376e-06,,0.005565996747463942,,17349,
,,,,,5e-06,17399,
0,,4.999999873689376e-06,,0.005166425835341215,,17399,
,,,,,5e-06,17449,
0,,4.999999873689376e-06,,0.005619666073471308,,17449,
,,,,,5e-06,17499,
0,,4.999999873689376e-06,,0.005384962540119886,,17499,
,,,,,5e-06,17549,
0,,4.999999873689376e-06,,0.005480873864144087,,17549,
,,,,,5e-06,17599,
0,,4.999999873689376e-06,,0.005108748096972704,,17599,
,,,,,5e-06,17649,
0,,4.999999873689376e-06,,0.005582710262387991,,17649,
,,,,,5e-06,17699,
0,,4.999999873689376e-06,,0.00575402332469821,,17699,
,,,,,5e-06,17749,
0,,4.999999873689376e-06,,0.005796937737613916,,17749,
,,,,,5e-06,17799,
0,,4.999999873689376e-06,,0.005868551321327686,,17799,
,,,,,5e-06,17849,
0,,4.999999873689376e-06,,0.005512745585292578,,17849,
,,,,,5e-06,17899,
0,,4.999999873689376e-06,,0.005484049208462238,,17899,
,,,,,5e-06,17949,
0,,4.999999873689376e-06,,0.005354652646929026,,17949,
,,,,,5e-06,17999,
0,,4.999999873689376e-06,,0.006234278436750174,,17999,
,,,,,5e-06,18049,
0,,4.999999873689376e-06,,0.005706618074327707,,18049,
,,,,,5e-06,18099,
0,,4.999999873689376e-06,,0.0060679251328110695,,18099,
,,,,,5e-06,18149,
0,,4.999999873689376e-06,,0.0054256203584373,,18149,
,,,,,5e-06,18199,
0,,4.999999873689376e-06,,0.005966603755950928,,18199,
,,,,,5e-06,18249,
0,,4.999999873689376e-06,,0.005427122116088867,,18249,
,,,,,5e-06,18299,
0,,4.999999873689376e-06,,0.005493268370628357,,18299,
,,,,,5e-06,18349,
0,,4.999999873689376e-06,,0.005754606332629919,,18349,
,,,,,5e-06,18399,
0,,4.999999873689376e-06,,0.006257735192775726,,18399,
,,,,,5e-06,18449,
0,,4.999999873689376e-06,,0.005659002345055342,,18449,
,,,,,5e-06,18499,
0,,4.999999873689376e-06,,0.005416122730821371,,18499,
,,,,,5e-06,18549,
0,,4.999999873689376e-06,,0.005920187570154667,,18549,
,,,,,5e-06,18599,
0,,4.999999873689376e-06,,0.005519696976989508,,18599,
,,,,,5e-06,18649,
0,,4.999999873689376e-06,,0.005957349669188261,,18649,
,,,,,5e-06,18699,
0,,4.999999873689376e-06,,0.005319337360560894,,18699,
,,,,,5e-06,18749,
0,,4.999999873689376e-06,,0.0062577747739851475,,18749,
,,,,,5e-06,18799,
0,,4.999999873689376e-06,,0.005530912429094315,,18799,
,,,,,5e-06,18849,
0,,4.999999873689376e-06,,0.005775277968496084,,18849,
,,,,,5e-06,18899,
0,,4.999999873689376e-06,,0.0055030519142746925,,18899,
,,,,,5e-06,18949,
0,,4.999999873689376e-06,,0.0052302805706858635,,18949,
,,,,,5e-06,18999,
0,,4.999999873689376e-06,,0.00533031253144145,,18999,
,,,,,5e-06,19049,
0,,4.999999873689376e-06,,0.006260322872549295,,19049,
,,,,,5e-06,19099,
0,,4.999999873689376e-06,,0.005786140915006399,,19099,
,,,,,5e-06,19149,
0,,4.999999873689376e-06,,0.005310914479196072,,19149,
,,,,,5e-06,19199,
0,,4.999999873689376e-06,,0.006029005628079176,,19199,
,,,,,5e-06,19249,
0,,4.999999873689376e-06,,0.005038368050009012,,19249,
,,,,,5e-06,19299,
0,,4.999999873689376e-06,,0.005480828229337931,,19299,
,,,,,5e-06,19349,
0,,4.999999873689376e-06,,0.005205374676734209,,19349,
,,,,,5e-06,19399,
0,,4.999999873689376e-06,,0.005477213766425848,,19399,
,,,,,5e-06,19449,
0,,4.999999873689376e-06,,0.00516579020768404,,19449,
,,,,,5e-06,19499,
0,,4.999999873689376e-06,,0.006273751147091389,,19499,
,,,,,5e-06,19549,
0,,4.999999873689376e-06,,0.005785398650914431,,19549,
,,,,,5e-06,19599,
0,,4.999999873689376e-06,,0.004946705885231495,,19599,
,,,,,5e-06,19649,
0,,4.999999873689376e-06,,0.005096991080790758,,19649,
,,,,,5e-06,19699,
0,,4.999999873689376e-06,,0.005049818195402622,,19699,
,,,,,5e-06,19749,
0,,4.999999873689376e-06,,0.005494012031704187,,19749,
,,,,,5e-06,19799,
0,,4.999999873689376e-06,,0.005446418654173613,,19799,
,,,,,5e-06,19849,
0,,4.999999873689376e-06,,0.006009947042912245,,19849,
,,,,,5e-06,19899,
0,,4.999999873689376e-06,,0.0057366350665688515,,19899,
,,,,,5e-06,19949,
0,,4.999999873689376e-06,,0.005731397774070501,,19949,
,,,,,5e-06,19999,
0,,4.999999873689376e-06,,0.005579572636634111,,19999,
,,,,,5e-06,20049,
0,,4.999999873689376e-06,,0.006110842805355787,,20049,
,,,,,5e-06,20099,
0,,4.999999873689376e-06,,0.006212132051587105,,20099,
,,,,,5e-06,20149,
0,,4.999999873689376e-06,,0.005483798682689667,,20149,
,,,,,5e-06,20199,
0,,4.999999873689376e-06,,0.005800796207040548,,20199,
,,,,,5e-06,20249,
0,,4.999999873689376e-06,,0.005101446993649006,,20249,
,,,,,5e-06,20299,
0,,4.999999873689376e-06,,0.005648183170706034,,20299,
,,,,,5e-06,20349,
0,,4.999999873689376e-06,,0.005808399524539709,,20349,
,,,,,5e-06,20399,
0,,4.999999873689376e-06,,0.006945469882339239,,20399,
,,,,,5e-06,20449,
0,,4.999999873689376e-06,,0.005684421863406897,,20449,
,,,,,5e-06,20499,
0,,4.999999873689376e-06,,0.006043791305273771,,20499,
,,,,,5e-06,20549,
0,,4.999999873689376e-06,,0.005144244525581598,,20549,
,,,,,5e-06,20599,
0,,4.999999873689376e-06,,0.0054507809691131115,,20599,
,,,,,5e-06,20649,
0,,4.999999873689376e-06,,0.005934728309512138,,20649,
,,,,,5e-06,20699,
0,,4.999999873689376e-06,,0.0058808173052966595,,20699,
,,,,,5e-06,20749,
0,,4.999999873689376e-06,,0.005524249281734228,,20749,
,,,,,5e-06,20799,
0,,4.999999873689376e-06,,0.00521757872775197,,20799,
,,,,,5e-06,20849,
0,,4.999999873689376e-06,,0.00613238662481308,,20849,
,,,,,5e-06,20899,
0,,4.999999873689376e-06,,0.00542557705193758,,20899,
,,,,,5e-06,20949,
0,,4.999999873689376e-06,,0.00596705311909318,,20949,
,,,,,5e-06,20999,
0,,4.999999873689376e-06,,0.005888919811695814,,20999,
,,,,,5e-06,21049,
0,,4.999999873689376e-06,,0.005449086427688599,,21049,
,,,,,5e-06,21099,
0,,4.999999873689376e-06,,0.0051564970053732395,,21099,
,,,,,5e-06,21149,
0,,4.999999873689376e-06,,0.005000307224690914,,21149,
,,,,,5e-06,21199,
0,,4.999999873689376e-06,,0.005396043881773949,,21199,
,,,,,5e-06,21249,
0,,4.999999873689376e-06,,0.0059038870967924595,,21249,
,,,,,5e-06,21299,
0,,4.999999873689376e-06,,0.005527020897716284,,21299,
,,,,,5e-06,21349,
0,,4.999999873689376e-06,,0.005841022823005915,,21349,
,,,,,5e-06,21399,
0,,4.999999873689376e-06,,0.005882384721189737,,21399,
,,,,,5e-06,21449,
0,,4.999999873689376e-06,,0.005256086587905884,,21449,
,,,,,5e-06,21499,
0,,4.999999873689376e-06,,0.005124582443386316,,21499,
,,,,,5e-06,21549,
0,,4.999999873689376e-06,,0.0051674610003829,,21549,
,,,,,5e-06,21599,
0,,4.999999873689376e-06,,0.005212925374507904,,21599,
,,,,,5e-06,21649,
0,,4.999999873689376e-06,,0.005589157342910767,,21649,
,,,,,5e-06,21699,
0,,4.999999873689376e-06,,0.004487592726945877,,21699,
,,,,,5e-06,21749,
0,,4.999999873689376e-06,,0.005648225080221891,,21749,
,,,,,5e-06,21799,
0,,4.999999873689376e-06,,0.005311659071594477,,21799,
,,,,,5e-06,21849,
0,,4.999999873689376e-06,,0.0056367721408605576,,21849,
,,,,,5e-06,21899,
0,,4.999999873689376e-06,,0.005394862033426762,,21899,
,,,,,5e-06,21949,
0,,4.999999873689376e-06,,0.005548466928303242,,21949,
,,,,,5e-06,21999,
0,,4.999999873689376e-06,,0.005753430537879467,,21999,
,,,,,5e-06,22049,
0,,4.999999873689376e-06,,0.005663137882947922,,22049,
,,,,,5e-06,22099,
0,,4.999999873689376e-06,,0.005035740789026022,,22099,
,,,,,5e-06,22149,
0,,4.999999873689376e-06,,0.00534016452729702,,22149,
,,,,,5e-06,22199,
0,,4.999999873689376e-06,,0.005472790449857712,,22199,
,,,,,5e-06,22249,
0,,4.999999873689376e-06,,0.005481076892465353,,22249,
,,,,,5e-06,22299,
0,,4.999999873689376e-06,,0.005755108315497637,,22299,
,,,,,5e-06,22349,
0,,4.999999873689376e-06,,0.005103635601699352,,22349,
,,,,,5e-06,22399,
0,,4.999999873689376e-06,,0.005849129986017942,,22399,
0,,,,,,22399,0.003779783146455884
0,4.999939392291708e-06,,0.005618593655526638,,,22399,
,,,,,4.986476715483887e-06,22449,
1,,4.986476596968714e-06,,0.005238555371761322,,22449,
,,,,,4.986476715483887e-06,22499,
1,,4.986476596968714e-06,,0.006004545371979475,,22499,
,,,,,4.986476715483887e-06,22549,
1,,4.986476596968714e-06,,0.006002235226333141,,22549,
,,,,,4.986476715483887e-06,22599,
1,,4.986476596968714e-06,,0.006489372346550226,,22599,
,,,,,4.986476715483887e-06,22649,
1,,4.986476596968714e-06,,0.005562880076467991,,22649,
,,,,,4.986476715483887e-06,22699,
1,,4.986476596968714e-06,,0.0058434936217963696,,22699,
,,,,,4.986476715483887e-06,22749,
1,,4.986476596968714e-06,,0.005379002541303635,,22749,
,,,,,4.986476715483887e-06,22799,
1,,4.986476596968714e-06,,0.005753079429268837,,22799,
,,,,,4.986476715483887e-06,22849,
1,,4.986476596968714e-06,,0.005508110858500004,,22849,
,,,,,4.986476715483887e-06,22899,
1,,4.986476596968714e-06,,0.005353107582777739,,22899,
,,,,,4.986476715483887e-06,22949,
1,,4.986476596968714e-06,,0.00520368991419673,,22949,
,,,,,4.986476715483887e-06,22999,
1,,4.986476596968714e-06,,0.00560854421928525,,22999,
,,,,,4.986476715483887e-06,23049,
1,,4.986476596968714e-06,,0.005412631668150425,,23049,
,,,,,4.986476715483887e-06,23099,
1,,4.986476596968714e-06,,0.0055046300403773785,,23099,
,,,,,4.986476715483887e-06,23149,
1,,4.986476596968714e-06,,0.0054980674758553505,,23149,
,,,,,4.986476715483887e-06,23199,
1,,4.986476596968714e-06,,0.005778398830443621,,23199,
,,,,,4.986476715483887e-06,23249,
1,,4.986476596968714e-06,,0.005404501687735319,,23249,
,,,,,4.986476715483887e-06,23299,
1,,4.986476596968714e-06,,0.005696093197911978,,23299,
,,,,,4.986476715483887e-06,23349,
1,,4.986476596968714e-06,,0.006469593849033117,,23349,
,,,,,4.986476715483887e-06,23399,
1,,4.986476596968714e-06,,0.0055901347659528255,,23399,
,,,,,4.986476715483887e-06,23449,
1,,4.986476596968714e-06,,0.00522997323423624,,23449,
,,,,,4.986476715483887e-06,23499,
1,,4.986476596968714e-06,,0.0065704151056706905,,23499,
,,,,,4.986476715483887e-06,23549,
1,,4.986476596968714e-06,,0.005772069096565247,,23549,
,,,,,4.986476715483887e-06,23599,
1,,4.986476596968714e-06,,0.006003674119710922,,23599,
,,,,,4.986476715483887e-06,23649,
1,,4.986476596968714e-06,,0.005304436665028334,,23649,
,,,,,4.986476715483887e-06,23699,
1,,4.986476596968714e-06,,0.005174302961677313,,23699,
,,,,,4.986476715483887e-06,23749,
1,,4.986476596968714e-06,,0.005388833582401276,,23749,
,,,,,4.986476715483887e-06,23799,
1,,4.986476596968714e-06,,0.004756097681820393,,23799,
,,,,,4.986476715483887e-06,23849,
1,,4.986476596968714e-06,,0.006238778121769428,,23849,
,,,,,4.986476715483887e-06,23899,
1,,4.986476596968714e-06,,0.0053725214675068855,,23899,
,,,,,4.986476715483887e-06,23949,
1,,4.986476596968714e-06,,0.005717885680496693,,23949,
,,,,,4.986476715483887e-06,23999,
1,,4.986476596968714e-06,,0.004979620222002268,,23999,
,,,,,4.986476715483887e-06,24049,
1,,4.986476596968714e-06,,0.0061519634909927845,,24049,
,,,,,4.986476715483887e-06,24099,
1,,4.986476596968714e-06,,0.005373614840209484,,24099,
,,,,,4.986476715483887e-06,24149,
1,,4.986476596968714e-06,,0.005065547302365303,,24149,
,,,,,4.986476715483887e-06,24199,
1,,4.986476596968714e-06,,0.005932302679866552,,24199,
,,,,,4.986476715483887e-06,24249,
1,,4.986476596968714e-06,,0.005887274164706469,,24249,
,,,,,4.986476715483887e-06,24299,
1,,4.986476596968714e-06,,0.004633006639778614,,24299,
,,,,,4.986476715483887e-06,24349,
1,,4.986476596968714e-06,,0.006082972511649132,,24349,
,,,,,4.986476715483887e-06,24399,
1,,4.986476596968714e-06,,0.004978117998689413,,24399,
,,,,,4.986476715483887e-06,24449,
1,,4.986476596968714e-06,,0.005210901144891977,,24449,
,,,,,4.986476715483887e-06,24499,
1,,4.986476596968714e-06,,0.0056154015474021435,,24499,
,,,,,4.986476715483887e-06,24549,
1,,4.986476596968714e-06,,0.006243789568543434,,24549,
,,,,,4.986476715483887e-06,24599,
1,,4.986476596968714e-06,,0.005287550389766693,,24599,
,,,,,4.986476715483887e-06,24649,
1,,4.986476596968714e-06,,0.005936724599450827,,24649,
,,,,,4.986476715483887e-06,24699,
1,,4.986476596968714e-06,,0.005475946702063084,,24699,
,,,,,4.986476715483887e-06,24749,
1,,4.986476596968714e-06,,0.00569577980786562,,24749,
,,,,,4.986476715483887e-06,24799,
1,,4.986476596968714e-06,,0.005308384075760841,,24799,
,,,,,4.986476715483887e-06,24849,
1,,4.986476596968714e-06,,0.0051157535053789616,,24849,
,,,,,4.986476715483887e-06,24899,
1,,4.986476596968714e-06,,0.005163806956261396,,24899,
,,,,,4.986476715483887e-06,24949,
1,,4.986476596968714e-06,,0.005056194961071014,,24949,
,,,,,4.986476715483887e-06,24999,
1,,4.986476596968714e-06,,0.005734452977776527,,24999,
,,,,,4.986476715483887e-06,25049,
1,,4.986476596968714e-06,,0.005685651209205389,,25049,
,,,,,4.986476715483887e-06,25099,
1,,4.986476596968714e-06,,0.005879554431885481,,25099,
,,,,,4.986476715483887e-06,25149,
1,,4.986476596968714e-06,,0.005758631508797407,,25149,
,,,,,4.986476715483887e-06,25199,
1,,4.986476596968714e-06,,0.005984270479530096,,25199,
,,,,,4.986476715483887e-06,25249,
1,,4.986476596968714e-06,,0.005243467632681131,,25249,
,,,,,4.986476715483887e-06,25299,
1,,4.986476596968714e-06,,0.00527768163010478,,25299,
,,,,,4.986476715483887e-06,25349,
1,,4.986476596968714e-06,,0.005138162057846785,,25349,
,,,,,4.986476715483887e-06,25399,
1,,4.986476596968714e-06,,0.005655117332935333,,25399,
,,,,,4.986476715483887e-06,25449,
1,,4.986476596968714e-06,,0.00509666046127677,,25449,
,,,,,4.986476715483887e-06,25499,
1,,4.986476596968714e-06,,0.004930874798446894,,25499,
,,,,,4.986476715483887e-06,25549,
1,,4.986476596968714e-06,,0.006048399955034256,,25549,
,,,,,4.986476715483887e-06,25599,
1,,4.986476596968714e-06,,0.005650409962981939,,25599,
,,,,,4.986476715483887e-06,25649,
1,,4.986476596968714e-06,,0.006192674860358238,,25649,
,,,,,4.986476715483887e-06,25699,
1,,4.986476596968714e-06,,0.004600686486810446,,25699,
,,,,,4.986476715483887e-06,25749,
1,,4.986476596968714e-06,,0.005434838123619556,,25749,
,,,,,4.986476715483887e-06,25799,
1,,4.986476596968714e-06,,0.005579949356615543,,25799,
,,,,,4.986476715483887e-06,25849,
1,,4.986476596968714e-06,,0.005380404181778431,,25849,
,,,,,4.986476715483887e-06,25899,
1,,4.986476596968714e-06,,0.0058806538581848145,,25899,
,,,,,4.986476715483887e-06,25949,
1,,4.986476596968714e-06,,0.005833843257278204,,25949,
,,,,,4.986476715483887e-06,25999,
1,,4.986476596968714e-06,,0.005129774566739798,,25999,
,,,,,4.986476715483887e-06,26049,
1,,4.986476596968714e-06,,0.005427859257906675,,26049,
,,,,,4.986476715483887e-06,26099,
1,,4.986476596968714e-06,,0.004986441228538752,,26099,
,,,,,4.986476715483887e-06,26149,
1,,4.986476596968714e-06,,0.0054915593937039375,,26149,
,,,,,4.986476715483887e-06,26199,
1,,4.986476596968714e-06,,0.005758704151958227,,26199,
,,,,,4.986476715483887e-06,26249,
1,,4.986476596968714e-06,,0.0055593280121684074,,26249,
,,,,,4.986476715483887e-06,26299,
1,,4.986476596968714e-06,,0.006178779993206263,,26299,
,,,,,4.986476715483887e-06,26349,
1,,4.986476596968714e-06,,0.005932218860834837,,26349,
,,,,,4.986476715483887e-06,26399,
1,,4.986476596968714e-06,,0.005441277753561735,,26399,
,,,,,4.986476715483887e-06,26449,
1,,4.986476596968714e-06,,0.005474790930747986,,26449,
,,,,,4.986476715483887e-06,26499,
1,,4.986476596968714e-06,,0.005644764751195908,,26499,
,,,,,4.986476715483887e-06,26549,
1,,4.986476596968714e-06,,0.0056161596439778805,,26549,
,,,,,4.986476715483887e-06,26599,
1,,4.986476596968714e-06,,0.006046922877430916,,26599,
,,,,,4.986476715483887e-06,26649,
1,,4.986476596968714e-06,,0.005811282899230719,,26649,
,,,,,4.986476715483887e-06,26699,
1,,4.986476596968714e-06,,0.005908471532166004,,26699,
,,,,,4.986476715483887e-06,26749,
1,,4.986476596968714e-06,,0.005112999584525824,,26749,
,,,,,4.986476715483887e-06,26799,
1,,4.986476596968714e-06,,0.005528273992240429,,26799,
,,,,,4.986476715483887e-06,26849,
1,,4.986476596968714e-06,,0.005204643122851849,,26849,
,,,,,4.986476715483887e-06,26899,
1,,4.986476596968714e-06,,0.005911021493375301,,26899,
,,,,,4.986476715483887e-06,26949,
1,,4.986476596968714e-06,,0.00596532691270113,,26949,
,,,,,4.986476715483887e-06,26999,
1,,4.986476596968714e-06,,0.006312465760856867,,26999,
,,,,,4.986476715483887e-06,27049,
1,,4.986476596968714e-06,,0.0051437257789075375,,27049,
,,,,,4.986476715483887e-06,27099,
1,,4.986476596968714e-06,,0.006078035570681095,,27099,
,,,,,4.986476715483887e-06,27149,
1,,4.986476596968714e-06,,0.005936377681791782,,27149,
,,,,,4.986476715483887e-06,27199,
1,,4.986476596968714e-06,,0.005662916228175163,,27199,
,,,,,4.986476715483887e-06,27249,
1,,4.986476596968714e-06,,0.0051823812536895275,,27249,
,,,,,4.986476715483887e-06,27299,
1,,4.986476596968714e-06,,0.0054083834402263165,,27299,
,,,,,4.986476715483887e-06,27349,
1,,4.986476596968714e-06,,0.005756910424679518,,27349,
,,,,,4.986476715483887e-06,27399,
1,,4.986476596968714e-06,,0.006690580397844315,,27399,
,,,,,4.986476715483887e-06,27449,
1,,4.986476596968714e-06,,0.005344984121620655,,27449,
,,,,,4.986476715483887e-06,27499,
1,,4.986476596968714e-06,,0.005975688342005014,,27499,
,,,,,4.986476715483887e-06,27549,
1,,4.986476596968714e-06,,0.0061845420859754086,,27549,
,,,,,4.986476715483887e-06,27599,
1,,4.986476596968714e-06,,0.006277157459408045,,27599,
,,,,,4.986476715483887e-06,27649,
1,,4.986476596968714e-06,,0.00502545852214098,,27649,
,,,,,4.986476715483887e-06,27699,
1,,4.986476596968714e-06,,0.005559439770877361,,27699,
,,,,,4.986476715483887e-06,27749,
1,,4.986476596968714e-06,,0.00555083341896534,,27749,
,,,,,4.986476715483887e-06,27799,
1,,4.986476596968714e-06,,0.0053056892938911915,,27799,
,,,,,4.986476715483887e-06,27849,
1,,4.986476596968714e-06,,0.005231014918535948,,27849,
,,,,,4.986476715483887e-06,27899,
1,,4.986476596968714e-06,,0.005576878320425749,,27899,
,,,,,4.986476715483887e-06,27949,
1,,4.986476596968714e-06,,0.004951158072799444,,27949,
,,,,,4.986476715483887e-06,27999,
1,,4.986476596968714e-06,,0.00547984940931201,,27999,
,,,,,4.986476715483887e-06,28049,
1,,4.986476596968714e-06,,0.005773830693215132,,28049,
,,,,,4.986476715483887e-06,28099,
1,,4.986476596968714e-06,,0.00560245243832469,,28099,
,,,,,4.986476715483887e-06,28149,
1,,4.986476596968714e-06,,0.005939265247434378,,28149,
,,,,,4.986476715483887e-06,28199,
1,,4.986476596968714e-06,,0.005266320891678333,,28199,
,,,,,4.986476715483887e-06,28249,
1,,4.986476596968714e-06,,0.006096223834902048,,28249,
,,,,,4.986476715483887e-06,28299,
1,,4.986476596968714e-06,,0.004770968109369278,,28299,
,,,,,4.986476715483887e-06,28349,
1,,4.986476596968714e-06,,0.005758311599493027,,28349,
,,,,,4.986476715483887e-06,28399,
1,,4.986476596968714e-06,,0.005671161692589521,,28399,
,,,,,4.986476715483887e-06,28449,
1,,4.986476596968714e-06,,0.0050429957918822765,,28449,
,,,,,4.986476715483887e-06,28499,
1,,4.986476596968714e-06,,0.005581479985266924,,28499,
,,,,,4.986476715483887e-06,28549,
1,,4.986476596968714e-06,,0.005786615889519453,,28549,
,,,,,4.986476715483887e-06,28599,
1,,4.986476596968714e-06,,0.005258388817310333,,28599,
,,,,,4.986476715483887e-06,28649,
1,,4.986476596968714e-06,,0.005750841461122036,,28649,
,,,,,4.986476715483887e-06,28699,
1,,4.986476596968714e-06,,0.006117194890975952,,28699,
,,,,,4.986476715483887e-06,28749,
1,,4.986476596968714e-06,,0.005250649061053991,,28749,
,,,,,4.986476715483887e-06,28799,
1,,4.986476596968714e-06,,0.005655426066368818,,28799,
,,,,,4.986476715483887e-06,28849,
1,,4.986476596968714e-06,,0.005576532334089279,,28849,
,,,,,4.986476715483887e-06,28899,
1,,4.986476596968714e-06,,0.005578760057687759,,28899,
,,,,,4.986476715483887e-06,28949,
1,,4.986476596968714e-06,,0.004896781872957945,,28949,
,,,,,4.986476715483887e-06,28999,
1,,4.986476596968714e-06,,0.005121327470988035,,28999,
,,,,,4.986476715483887e-06,29049,
1,,4.986476596968714e-06,,0.005335967522114515,,29049,
,,,,,4.986476715483887e-06,29099,
1,,4.986476596968714e-06,,0.004861324559897184,,29099,
,,,,,4.986476715483887e-06,29149,
1,,4.986476596968714e-06,,0.005596112459897995,,29149,
,,,,,4.986476715483887e-06,29199,
1,,4.986476596968714e-06,,0.00576557544991374,,29199,
,,,,,4.986476715483887e-06,29249,
1,,4.986476596968714e-06,,0.006313257850706577,,29249,
,,,,,4.986476715483887e-06,29299,
1,,4.986476596968714e-06,,0.005806305445730686,,29299,
,,,,,4.986476715483887e-06,29349,
1,,4.986476596968714e-06,,0.006488231010735035,,29349,
,,,,,4.986476715483887e-06,29399,
1,,4.986476596968714e-06,,0.005387806333601475,,29399,
,,,,,4.986476715483887e-06,29449,
1,,4.986476596968714e-06,,0.005971768405288458,,29449,
,,,,,4.986476715483887e-06,29499,
1,,4.986476596968714e-06,,0.004948332440108061,,29499,
,,,,,4.986476715483887e-06,29549,
1,,4.986476596968714e-06,,0.005786775145679712,,29549,
,,,,,4.986476715483887e-06,29599,
1,,4.986476596968714e-06,,0.005483964923769236,,29599,
,,,,,4.986476715483887e-06,29649,
1,,4.986476596968714e-06,,0.006021176464855671,,29649,
,,,,,4.986476715483887e-06,29699,
1,,4.986476596968714e-06,,0.0053373235277831554,,29699,
,,,,,4.986476715483887e-06,29749,
1,,4.986476596968714e-06,,0.005965759512037039,,29749,
,,,,,4.986476715483887e-06,29799,
1,,4.986476596968714e-06,,0.004577906336635351,,29799,
,,,,,4.986476715483887e-06,29849,
1,,4.986476596968714e-06,,0.005596457980573177,,29849,
,,,,,4.986476715483887e-06,29899,
1,,4.986476596968714e-06,,0.005658548790961504,,29899,
,,,,,4.986476715483887e-06,29949,
1,,4.986476596968714e-06,,0.005770018324255943,,29949,
,,,,,4.986476715483887e-06,29999,
1,,4.986476596968714e-06,,0.005767819471657276,,29999,
,,,,,4.986476715483887e-06,30049,
1,,4.986476596968714e-06,,0.00539810536429286,,30049,
,,,,,4.986476715483887e-06,30099,
1,,4.986476596968714e-06,,0.005095293279737234,,30099,
,,,,,4.986476715483887e-06,30149,
1,,4.986476596968714e-06,,0.005181376356631517,,30149,
,,,,,4.986476715483887e-06,30199,
1,,4.986476596968714e-06,,0.005745463538914919,,30199,
,,,,,4.986476715483887e-06,30249,
1,,4.986476596968714e-06,,0.005116952117532492,,30249,
,,,,,4.986476715483887e-06,30299,
1,,4.986476596968714e-06,,0.005334304179996252,,30299,
,,,,,4.986476715483887e-06,30349,
1,,4.986476596968714e-06,,0.005874441936612129,,30349,
,,,,,4.986476715483887e-06,30399,
1,,4.986476596968714e-06,,0.005498754326254129,,30399,
,,,,,4.986476715483887e-06,30449,
1,,4.986476596968714e-06,,0.006403861101716757,,30449,
,,,,,4.986476715483887e-06,30499,
1,,4.986476596968714e-06,,0.005393671337515116,,30499,
,,,,,4.986476715483887e-06,30549,
1,,4.986476596968714e-06,,0.005638288799673319,,30549,
,,,,,4.986476715483887e-06,30599,
1,,4.986476596968714e-06,,0.005684750620275736,,30599,
,,,,,4.986476715483887e-06,30649,
1,,4.986476596968714e-06,,0.005820177961140871,,30649,
,,,,,4.986476715483887e-06,30699,
1,,4.986476596968714e-06,,0.0050273193046450615,,30699,
,,,,,4.986476715483887e-06,30749,
1,,4.986476596968714e-06,,0.005944293923676014,,30749,
,,,,,4.986476715483887e-06,30799,
1,,4.986476596968714e-06,,0.0046747042797505856,,30799,
,,,,,4.986476715483887e-06,30849,
1,,4.986476596968714e-06,,0.005364511162042618,,30849,
,,,,,4.986476715483887e-06,30899,
1,,4.986476596968714e-06,,0.0055230762809515,,30899,
,,,,,4.986476715483887e-06,30949,
1,,4.986476596968714e-06,,0.0065039680339396,,30949,
,,,,,4.986476715483887e-06,30999,
1,,4.986476596968714e-06,,0.00518181174993515,,30999,
,,,,,4.986476715483887e-06,31049,
