epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,9.728616793536588e-06,49,
0,,9.72861653281143e-06,,0.01059380080550909,,49,
,,,,,9.728616793536588e-06,99,
0,,9.72861653281143e-06,,0.010854227468371391,,99,
,,,,,9.728616793536588e-06,149,
0,,9.72861653281143e-06,,0.009850108996033669,,149,
,,,,,9.728616793536588e-06,199,
0,,9.72861653281143e-06,,0.010782699100673199,,199,
,,,,,9.728616793536588e-06,249,
0,,9.72861653281143e-06,,0.009486795403063297,,249,
,,,,,9.728616793536588e-06,299,
0,,9.72861653281143e-06,,0.009261607192456722,,299,
,,,,,9.728616793536588e-06,349,
0,,9.72861653281143e-06,,0.010973986238241196,,349,
,,,,,9.728616793536588e-06,399,
0,,9.72861653281143e-06,,0.01062320452183485,,399,
,,,,,9.728616793536588e-06,449,
0,,9.72861653281143e-06,,0.010918627493083477,,449,
,,,,,9.728616793536588e-06,499,
0,,9.72861653281143e-06,,0.010778337717056274,,499,
,,,,,9.728616793536588e-06,549,
0,,9.72861653281143e-06,,0.00890183076262474,,549,
,,,,,9.728616793536588e-06,599,
0,,9.72861653281143e-06,,0.009011617861688137,,599,
,,,,,9.728616793536588e-06,649,
0,,9.72861653281143e-06,,0.011046354658901691,,649,
,,,,,9.728616793536588e-06,699,
0,,9.72861653281143e-06,,0.011035492643713951,,699,
,,,,,9.728616793536588e-06,749,
0,,9.72861653281143e-06,,0.009345863945782185,,749,
,,,,,9.728616793536588e-06,799,
0,,9.72861653281143e-06,,0.010400100611150265,,799,
,,,,,9.728616793536588e-06,849,
0,,9.72861653281143e-06,,0.009076321497559547,,849,
,,,,,9.728616793536588e-06,899,
0,,9.72861653281143e-06,,0.009910142980515957,,899,
,,,,,9.728616793536588e-06,949,
0,,9.72861653281143e-06,,0.0105708297342062,,949,
,,,,,9.728616793536588e-06,999,
0,,9.72861653281143e-06,,0.010540071874856949,,999,
,,,,,9.728616793536588e-06,1049,
0,,9.72861653281143e-06,,0.011176923289895058,,1049,
,,,,,9.728616793536588e-06,1099,
0,,9.72861653281143e-06,,0.012658256106078625,,1099,
,,,,,9.728616793536588e-06,1149,
0,,9.72861653281143e-06,,0.009912083856761456,,1149,
,,,,,9.728616793536588e-06,1199,
0,,9.72861653281143e-06,,0.010830126702785492,,1199,
,,,,,9.728616793536588e-06,1249,
0,,9.72861653281143e-06,,0.010178853757679462,,1249,
,,,,,9.728616793536588e-06,1299,
0,,9.72861653281143e-06,,0.009779669344425201,,1299,
,,,,,9.728616793536588e-06,1349,
0,,9.72861653281143e-06,,0.010395384393632412,,1349,
,,,,,9.728616793536588e-06,1399,
0,,9.72861653281143e-06,,0.010738912038505077,,1399,
,,,,,9.728616793536588e-06,1449,
0,,9.72861653281143e-06,,0.008979295380413532,,1449,
,,,,,9.728616793536588e-06,1499,
0,,9.72861653281143e-06,,0.012732324190437794,,1499,
,,,,,9.728616793536588e-06,1549,
0,,9.72861653281143e-06,,0.011302233673632145,,1549,
,,,,,9.728616793536588e-06,1599,
0,,9.72861653281143e-06,,0.011551582254469395,,1599,
,,,,,9.728616793536588e-06,1649,
0,,9.72861653281143e-06,,0.012028035707771778,,1649,
,,,,,9.728616793536588e-06,1699,
