epoch,learning_rate_step,loss_step,lr-AdamW,step
,,,1e-05,49
0,9.999999747378752e-06,1.1698100934154354e-05,,49
,,,1e-05,99
0,9.999999747378752e-06,1.0182529877056368e-05,,99
