epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-AdamW,step,val_loss
,,,,,9.728616793536588e-06,49,
0,,9.72861653281143e-06,,0.010110999457538128,,49,
,,,,,9.728616793536588e-06,99,
0,,9.72861653281143e-06,,0.008756636641919613,,99,
,,,,,9.728616793536588e-06,149,
0,,9.72861653281143e-06,,0.008023979142308235,,149,
,,,,,9.728616793536588e-06,199,
0,,9.72861653281143e-06,,0.008124113082885742,,199,
,,,,,9.728616793536588e-06,249,
0,,9.72861653281143e-06,,0.008727713488042355,,249,
,,,,,9.728616793536588e-06,299,
0,,9.72861653281143e-06,,0.008174258284270763,,299,
,,,,,9.728616793536588e-06,349,
0,,9.72861653281143e-06,,0.008309813216328621,,349,
,,,,,9.728616793536588e-06,399,
0,,9.72861653281143e-06,,0.00864293985068798,,399,
,,,,,9.728616793536588e-06,449,
0,,9.72861653281143e-06,,0.008563445881009102,,449,
,,,,,9.728616793536588e-06,499,
0,,9.72861653281143e-06,,0.0077096992172300816,,499,
,,,,,9.728616793536588e-06,549,
0,,9.72861653281143e-06,,0.00904872827231884,,549,
,,,,,9.728616793536588e-06,599,
0,,9.72861653281143e-06,,0.007755069527775049,,599,
,,,,,9.728616793536588e-06,649,
0,,9.72861653281143e-06,,0.008342189714312553,,649,
,,,,,9.728616793536588e-06,699,
0,,9.72861653281143e-06,,0.008548488840460777,,699,
,,,,,9.728616793536588e-06,749,
0,,9.72861653281143e-06,,0.00887253601104021,,749,
,,,,,9.728616793536588e-06,799,
0,,9.72861653281143e-06,,0.007979747839272022,,799,
,,,,,9.728616793536588e-06,849,
0,,9.72861653281143e-06,,0.008260047994554043,,849,
,,,,,9.728616793536588e-06,899,
0,,9.72861653281143e-06,,0.007926474325358868,,899,
,,,,,9.728616793536588e-06,949,
0,,9.72861653281143e-06,,0.008580029010772705,,949,
,,,,,9.728616793536588e-06,999,
0,,9.72861653281143e-06,,0.008440762758255005,,999,
,,,,,9.728616793536588e-06,1049,
0,,9.72861653281143e-06,,0.008500932715833187,,1049,
,,,,,9.728616793536588e-06,1099,
0,,9.72861653281143e-06,,0.007646125741302967,,1099,
,,,,,9.728616793536588e-06,1149,
0,,9.72861653281143e-06,,0.009256960824131966,,1149,
,,,,,9.728616793536588e-06,1199,
0,,9.72861653281143e-06,,0.00794352125376463,,1199,
,,,,,9.728616793536588e-06,1249,
0,,9.72861653281143e-06,,0.0084513695910573,,1249,
,,,,,9.728616793536588e-06,1299,
0,,9.72861653281143e-06,,0.008204331621527672,,1299,
,,,,,9.728616793536588e-06,1349,
0,,9.72861653281143e-06,,0.007359923329204321,,1349,
,,,,,9.728616793536588e-06,1399,
0,,9.72861653281143e-06,,0.007523815613240004,,1399,
,,,,,9.728616793536588e-06,1449,
0,,9.72861653281143e-06,,0.007878514938056469,,1449,
,,,,,9.728616793536588e-06,1499,
0,,9.72861653281143e-06,,0.008347404189407825,,1499,
,,,,,9.728616793536588e-06,1549,
0,,9.72861653281143e-06,,0.009286953136324883,,1549,
,,,,,9.728616793536588e-06,1599,
0,,9.72861653281143e-06,,0.007849419489502907,,1599,
,,,,,9.728616793536588e-06,1649,
0,,9.72861653281143e-06,,0.008795875124633312,,1649,
,,,,,9.728616793536588e-06,1699,
0,,9.72861653281143e-06,,0.008551644161343575,,1699,
,,,,,9.728616793536588e-06,1749,
0,,9.72861653281143e-06,,0.00810378510504961,,1749,
,,,,,9.728616793536588e-06,1799,
0,,9.72861653281143e-06,,0.0076232366263866425,,1799,
,,,,,9.728616793536588e-06,1849,
0,,9.72861653281143e-06,,0.008595543913543224,,1849,
,,,,,9.728616793536588e-06,1899,
0,,9.72861653281143e-06,,0.00748269259929657,,1899,
,,,,,9.728616793536588e-06,1949,
0,,9.72861653281143e-06,,0.009081760421395302,,1949,
,,,,,9.728616793536588e-06,1999,
0,,9.72861653281143e-06,,0.009543034248054028,,1999,
,,,,,9.728616793536588e-06,2049,
0,,9.72861653281143e-06,,0.009971092455089092,,2049,
,,,,,9.728616793536588e-06,2099,
0,,9.72861653281143e-06,,0.008188983425498009,,2099,
,,,,,9.728616793536588e-06,2149,
0,,9.72861653281143e-06,,0.00892503559589386,,2149,
,,,,,9.728616793536588e-06,2199,
0,,9.72861653281143e-06,,0.007050401996821165,,2199,
,,,,,9.728616793536588e-06,2249,
0,,9.72861653281143e-06,,0.00784881692379713,,2249,
,,,,,9.728616793536588e-06,2299,
0,,9.72861653281143e-06,,0.007848030887544155,,2299,
,,,,,9.728616793536588e-06,2349,
0,,9.72861653281143e-06,,0.008455732837319374,,2349,
,,,,,9.728616793536588e-06,2399,
0,,9.72861653281143e-06,,0.009044314734637737,,2399,
,,,,,9.728616793536588e-06,2449,
0,,9.72861653281143e-06,,0.006700541824102402,,2449,
,,,,,9.728616793536588e-06,2499,
0,,9.72861653281143e-06,,0.008160899393260479,,2499,
,,,,,9.728616793536588e-06,2549,
0,,9.72861653281143e-06,,0.008972023613750935,,2549,
,,,,,9.728616793536588e-06,2599,
0,,9.72861653281143e-06,,0.007999650202691555,,2599,
,,,,,9.728616793536588e-06,2649,
0,,9.72861653281143e-06,,0.007621639873832464,,2649,
,,,,,9.728616793536588e-06,2699,
0,,9.72861653281143e-06,,0.008589758537709713,,2699,
,,,,,9.728616793536588e-06,2749,
0,,9.72861653281143e-06,,0.008838682435452938,,2749,
,,,,,9.728616793536588e-06,2799,
0,,9.72861653281143e-06,,0.008489263243973255,,2799,
,,,,,9.728616793536588e-06,2849,
0,,9.72861653281143e-06,,0.008509218692779541,,2849,
,,,,,9.728616793536588e-06,2899,
0,,9.72861653281143e-06,,0.008696043863892555,,2899,
,,,,,9.728616793536588e-06,2949,
0,,9.72861653281143e-06,,0.008322994224727154,,2949,
,,,,,9.728616793536588e-06,2999,
0,,9.72861653281143e-06,,0.007750991731882095,,2999,
,,,,,9.728616793536588e-06,3049,
0,,9.72861653281143e-06,,0.007860424928367138,,3049,
,,,,,9.728616793536588e-06,3099,
0,,9.72861653281143e-06,,0.008853415958583355,,3099,
,,,,,9.728616793536588e-06,3149,
0,,9.72861653281143e-06,,0.008467805571854115,,3149,
,,,,,9.728616793536588e-06,3199,
